StevenX300Y150jl,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,3.12122106552,350.0,150.0,341,158,0,0,58,400,0
1,4.35494303703,324.933353287,548.422940263,327,542,0,0,58,400,0
2,5.43233108521,399.737977433,156.283367774,388,162,0,0,58,400,0
3,6.33686709404,276.375089463,535.955297178,278,549,0,0,58,400,0
4,7.64136910439,446.35073482,174.738663991,446,171,0,0,58,400,0
5,8.54948616028,232.442949542,511.803398875,236,523,0,0,58,400,0
6,9.72452712059,486.909421186,204.206274516,478,208,0,0,58,400,0
7,10.7143080235,195.897351445,477.48479795,196,482,0,0,58,400,0
8,11.5039601326,518.8655851,242.834641004,502,239,0,0,58,400,0
9,12.2920379639,169.034589507,435.155858313,168,438,0,0,58,400,0
10,13.0204670429,540.211303259,288.196601125,541,285,0,0,58,400,0
11,13.8244650364,153.542549854,387.476262917,142,396,0,0,58,400,0
12,15.7191619873,549.605345686,337.441896094,542,326,0,0,58,400,0
13,16.6998231411,150.394654314,337.441896094,153,338,0,0,58,400,0
14,18.1766250134,546.457450146,387.476262917,541,386,0,0,58,400,0
15,19.1482651234,159.788696741,288.196601125,150,300,0,0,58,400,0
16,20.0396931171,530.965410493,435.155858313,537,436,0,0,58,400,0
17,20.785241127,181.1344149,242.834641004,170,244,0,0,58,400,0
18,21.6282830238,504.102648555,477.48479795,505,462,0,0,58,400,0
19,22.5087909698,213.090578814,204.206274516,222,213,0,0,58,400,0
20,23.3897800446,467.557050458,511.803398875,460,515,0,0,58,400,0
21,24.1550321579,253.64926518,174.738663991,255,180,0,0,58,400,0
22,25.0856821537,423.624910537,535.955297178,415,530,0,0,58,400,0
23,25.9122719765,300.262022567,156.283367774,305,154,0,0,58,400,0
24,26.8780519962,375.066646713,548.422940263,379,540,0,0,58,400,0
25,27.6900520325,350.0,150.0,343,163,0,0,58,400,0
