x300y290,C
,2014-07-30

Target#, time, targetX, targetY, clicked, keyPressed, condition (W&D), errorMargin
0,2.06446409225,350.0,50.0,0,0,19,600,0
1,4.60894417763,312.400029931,647.634410394,1,0,19,600,78.5458754604
2,6.48538613319,424.606966149,59.4250516614,1,0,19,600,0
3,8.40671920776,239.562634195,628.932945766,1,0,19,600,2.35109816258
4,10.2537732124,494.526102231,87.1079959868,1,0,19,600,0
5,13.0477321148,173.664424312,592.705098312,1,0,19,600,58.9775379113
6,14.5653820038,555.364131779,131.309411774,0,0,19,600,0
7,16.0586221218,118.846027167,541.227196925,0,0,19,600,591.926036173
8,17.3582642078,603.298377651,189.251961506,1,0,19,600,0
9,18.627022028,78.5518842602,477.73378747,1,0,19,600,72.8204074139
10,20.1295681,635.316954889,257.294901688,0,0,19,600,0
11,21.5106170177,55.3138247814,406.214394376,0,0,19,600,0
12,23.9187381268,649.408018528,331.162844141,1,0,19,600,0
13,25.838312149,50.5919814715,331.162844141,1,0,19,600,529.125354166
14,27.4661450386,644.686175219,406.214394376,1,0,19,600,0
15,29.1793010235,64.6830451115,257.294901688,1,0,19,600,3.72638860991
16,30.7875621319,621.44811574,477.73378747,0,0,19,600,0
17,32.9079391956,96.7016223494,189.251961506,1,0,19,600,0
18,34.6159431934,581.153972833,541.227196925,0,0,19,600,0
19,36.350728035,144.635868221,131.309411774,1,0,19,600,576.829208021
20,37.8775629997,526.335575688,592.705098312,0,0,19,600,0
21,40.3761181831,205.473897769,87.1079959868,1,0,19,600,587.408606071
22,42.6369521618,460.437365805,628.932945766,1,0,19,600,0
23,45.4787070751,275.393033851,59.4250516614,1,0,19,600,595.260941217
24,47.1181740761,387.599970069,647.634410394,0,0,19,600,6.47122743427
25,49.2483401299,350.0,50.0,1,0,19,600,0
