x300y290,A
,2014-07-30

Target#, time, targetX, targetY, clicked, keyPressed, condition (W&D), errorMargin
0,0.637408018112,350.0,150.0,0,0,133,400,0
1,1.47453093529,324.933353287,548.422940263,1,0,133,400,22.8153317844
2,2.25666284561,399.737977433,156.283367774,0,0,133,400,0
3,2.88241481781,276.375089463,535.955297178,0,0,133,400,0
4,3.46034002304,446.35073482,174.738663991,0,0,133,400,0
5,4.15174198151,232.442949542,511.803398875,0,0,133,400,0
6,4.78940486908,486.909421186,204.206274516,0,0,133,400,0
7,5.29733300209,195.897351445,477.48479795,0,0,133,400,0
8,5.76236391068,518.8655851,242.834641004,0,0,133,400,0
9,7.17689180374,169.034589507,435.155858313,1,0,133,400,0
10,7.80683684349,540.211303259,288.196601125,0,0,133,400,1.12098216067
11,8.42768597603,153.542549854,387.476262917,0,0,133,400,0
12,9.01862692833,549.605345686,337.441896094,0,0,133,400,0
13,9.64701581001,150.394654314,337.441896094,0,0,133,400,0
14,10.2862808704,546.457450146,387.476262917,0,0,133,400,0
15,10.9057400227,159.788696741,288.196601125,0,0,133,400,0
16,11.472837925,530.965410493,435.155858313,0,0,133,400,0
17,12.0953559875,181.1344149,242.834641004,0,0,133,400,0
18,12.6832549572,504.102648555,477.48479795,0,0,133,400,0
19,14.1226258278,213.090578814,204.206274516,1,0,133,400,0
20,14.9011969566,467.557050458,511.803398875,0,0,133,400,0
21,15.5611720085,253.64926518,174.738663991,0,0,133,400,16.1549315455
22,16.2608988285,423.624910537,535.955297178,0,0,133,400,0
23,16.8781979084,300.262022567,156.283367774,0,0,133,400,0
24,17.6023528576,375.066646713,548.422940263,0,0,133,400,0
25,18.2465348244,350.0,150.0,0,0,133,400,0
