p4f7,A,None,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.836,350.000,150.000,359.000,156.000,0,0,57,400,0.000,0.002,0.933,2.944,made
1,1.924,293.653,541.899,280.000,543.000,0,1,57,400,0.000,1.015,1.793,1.526,yahoo
2,3.172,458.128,181.749,472.000,166.000,0,1,57,400,0.000,0.853,1.571,3.499,kettle
3,4.642,198.850,480.972,206.000,497.000,0,1,57,400,0.000,0.956,3.479,4.514,flick
4,6.581,531.926,266.917,515.000,274.000,0,1,57,400,0.000,0.978,1.443,0.617,never
5,8.015,152.036,378.463,154.000,371.000,0,1,57,400,0.000,2.536,2.041,1.636,chair
6,10.247,547.964,378.463,517.000,382.000,1,1,57,400,3.166,1.364,3.307,3.984,made
7,11.572,168.074,266.917,169.000,271.000,0,1,57,400,0.000,0.877,2.401,2.684,backpack
8,13.318,501.150,480.972,479.000,471.000,0,1,57,400,0.000,1.544,1.631,0.729,never
9,14.915,241.872,181.749,231.000,202.000,0,1,57,400,0.000,1.098,2.127,2.536,bring
10,16.467,406.347,541.899,395.000,543.000,0,1,57,400,0.000,0.861,1.877,5.548,pails
11,17.838,350.000,150.000,366.000,151.000,0,1,57,400,0.000,1.078
