T30P6,A,2014-09-08

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.703,350.000,150.000,349.000,166.000,0,0,57,400,0.000,0.591,1.025,1.991,restaurant
1,2.071,293.653,541.899,295.000,545.000,0,0,57,400,0.000,0.360,0.555,0.513,apple
2,1.711,458.128,181.749,458.000,191.000,0,0,57,400,0.000,0.400,0.805,1.521,toothpaste
3,3.253,198.850,480.972,190.000,490.000,0,0,57,400,0.000,0.362,0.689,0.735,kettle
4,2.893,531.926,266.917,528.000,277.000,0,0,57,400,0.000,0.460,0.846,1.610,backpack
5,2.494,152.036,378.463,158.000,386.000,0,0,57,400,0.000,0.429,0.653,0.963,lamp
6,4.427,547.964,378.463,532.000,370.000,0,0,57,400,0.000,0.603,0.763,0.552,tree
7,4.067,168.074,266.917,188.000,283.000,0,0,57,400,0.000,0.390,0.833,1.234,carnegie
8,3.667,501.150,480.972,515.000,494.000,0,0,57,400,0.000,0.425,0.788,1.380,college
9,3.305,241.872,181.749,262.000,196.000,0,0,57,400,0.000,0.381,0.686,1.361,keyboard
10,5.853,406.347,541.899,401.000,540.000,0,0,57,400,0.000,0.490,0.705,0.496,google
11,5.493,350.000,150.000,358.000,174.000,0,0,57,400,0.000,0.349
