tst1,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.839,350.000,150.000,353.000,148.000,0,0,13,400,0.000,0.734,0.615,0.569,apple
1,1.694,293.653,541.899,297.000,542.000,0,0,13,400,0.000,0.763,0.917,0.614,kettle
2,2.799,458.128,181.749,460.000,179.000,0,0,13,400,0.000,0.562,0.640,1.571,restaurant
3,4.016,198.850,480.972,200.000,479.000,0,0,13,400,0.000,0.656,0.889,0.590,melon
4,4.815,531.926,266.917,532.000,270.000,0,0,13,400,0.000,0.638,0.843,0.405,chair
5,6.322,152.036,378.463,152.000,377.000,0,0,13,400,0.000,0.563,0.774,0.733,street
6,7.033,547.964,378.463,547.000,377.000,0,0,13,400,0.000,0.263,0.701,0.943,restaurant
7,8.057,168.074,266.917,173.000,268.000,0,0,13,400,0.000,0.577,0.754,3.285,computer
8,9.516,501.150,480.972,501.000,481.000,0,0,13,400,0.000,0.486,0.971,0.267,male
9,10.659,241.872,181.749,245.000,184.000,0,0,13,400,0.000,0.606,0.965,3.754,government
10,11.706,406.347,541.899,405.000,543.000,0,0,13,400,0.000,0.620,1.194,0.673,napkin
11,12.777,350.000,150.000,350.000,152.000,0,0,13,400,0.000,0.518
