tst1,A,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.671,350.000,150.000,357.000,154.000,0,0,57,400,0.000,0.003,0.896,0.689,flower
1,1.406,293.653,541.899,296.000,542.000,0,1,57,400,0.000,0.620,0.635,0.467,table
2,2.093,458.128,181.749,458.000,162.000,0,0,57,400,0.000,0.587,0.689,0.474,tree
3,2.584,198.850,480.972,196.000,472.000,0,0,57,400,0.000,0.318,0.671,0.508,candle
4,3.295,531.926,266.917,532.000,258.000,0,0,57,400,0.000,0.496,0.793,0.318,paper
5,3.812,152.036,378.463,156.000,364.000,0,0,57,400,0.000,0.481,0.661,0.523,table
6,4.377,547.964,378.463,567.000,388.000,0,0,57,400,0.000,0.473,0.760,0.264,male
7,5.030,168.074,266.917,159.000,265.000,0,0,57,400,0.000,0.489,0.780,0.460,female
8,5.498,501.150,480.972,516.000,479.000,0,0,57,400,0.000,0.611,0.639,0.566,apple
9,6.119,241.872,181.749,249.000,173.000,0,0,57,400,0.000,0.607,0.845,0.645,sheets
10,6.966,406.347,541.899,416.000,552.000,0,0,57,400,0.000,0.432,0.609,0.785,sheets
11,7.563,350.000,150.000,342.000,143.000,0,0,57,400,0.000,0.504
