p8f3,B,None,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.475,350.000,150.000,274.000,663.000,1,0,27,400,505.599,2.190,1.251,0.899,center
1,2.503,293.653,541.899,300.000,535.000,0,1,27,400,0.000,0.388,0.818,0.776,friend
2,3.465,458.128,181.749,454.000,184.000,0,1,27,400,0.000,0.448,0.834,0.823,center
3,4.448,198.850,480.972,202.000,486.000,0,1,27,400,0.000,0.413,0.812,0.767,chair
4,5.656,531.926,266.917,528.000,269.000,0,1,27,400,0.000,2.031,0.975,0.936,quest
5,6.783,152.036,378.463,149.000,384.000,0,1,27,400,0.000,0.410,0.975,0.774,flick
6,7.743,547.964,378.463,545.000,374.000,0,1,27,400,0.000,0.430,0.855,1.085,street
7,8.700,168.074,266.917,164.000,271.000,0,1,27,400,0.000,0.533,1.056,0.794,friend
8,9.516,501.150,480.972,509.000,479.000,0,1,27,400,0.000,0.391,1.051,0.756,trail
9,13.956,241.872,181.749,257.000,177.000,1,1,27,400,2.856,1.429,1.924,1.536,please
10,14.938,406.347,541.899,401.000,535.000,0,1,27,400,0.000,1.179,0.917,0.520,play
11,15.920,350.000,150.000,351.000,146.000,0,1,27,400,0.000,0.391
