something,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.421,350.000,150.000,353.000,156.000,0,0,27,400,0.000,0.549,0.689,0.167,ba
1,1.447,293.653,541.899,297.000,539.000,0,0,27,400,0.000,0.349,0.859,0.153,ab
2,2.367,458.128,181.749,457.000,185.000,0,0,27,400,0.000,0.381,0.592,0.168,ba
3,3.433,198.850,480.972,195.000,484.000,0,0,27,400,0.000,0.381,0.641,0.120,ab
4,4.278,531.926,266.917,541.000,269.000,0,0,27,400,0.000,0.456,0.584,0.163,ba
5,5.380,152.036,378.463,142.000,381.000,0,0,27,400,0.000,0.418,0.559,0.112,ab
6,6.393,547.964,378.463,552.000,377.000,0,0,27,400,0.000,0.473,0.389,0.143,ba
7,7.781,168.074,266.917,172.000,269.000,0,0,27,400,0.000,0.409,0.559,0.201,ab
8,9.068,501.150,480.972,501.000,474.000,0,0,27,400,0.000,0.423,0.576,0.169,ba
9,10.542,241.872,181.749,247.000,185.000,0,0,27,400,0.000,0.309,0.456,0.111,ab
10,11.573,406.347,541.899,411.000,541.000,0,0,27,400,0.000,0.400,0.462,0.162,ba
11,12.895,350.000,150.000,352.000,149.000,0,0,27,400,0.000,0.332
