p10a2,C,None,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.123,350.000,150.000,348.000,151.000,0,1,13,400,0.000,0.002,0.603,0.491,flower
1,3.250,293.653,541.899,296.000,538.000,0,1,13,400,0.000,0.229,0.589,0.420,yahoo
2,4.091,458.128,181.749,461.000,187.000,0,1,13,400,0.000,0.085,0.501,0.193,her
3,5.129,198.850,480.972,195.000,481.000,0,1,13,400,0.000,0.088,0.627,2.037,napkin
4,6.130,531.926,266.917,533.000,264.000,0,1,13,400,0.000,0.126,0.889,0.367,lairs
5,7.010,152.036,378.463,154.000,376.000,0,1,13,400,0.000,0.167,0.501,0.445,watch
6,8.072,547.964,378.463,550.000,374.000,0,1,13,400,0.000,0.085,0.564,0.512,ruins
7,8.889,168.074,266.917,166.000,264.000,0,1,13,400,0.000,0.110,0.546,0.450,flick
8,9.977,501.150,480.972,504.000,479.000,0,1,13,400,0.000,0.063,0.624,0.386,snare
9,11.081,241.872,181.749,243.000,182.000,0,1,13,400,0.000,0.126,0.543,1.436,rusty
10,12.064,406.347,541.899,404.000,543.000,0,1,13,400,0.000,0.126,0.133,1.272,trays
11,13.046,350.000,150.000,348.000,149.000,0,1,13,400,0.000,0.129
