P14T1,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.043,350.000,150.000,351.000,154.000,0,0,13,400,0.000,1.829,0.978,1.963,sheets
1,2.302,293.653,541.899,296.000,543.000,0,0,13,400,0.000,0.406,0.627,0.296,cafe
2,3.772,458.128,181.749,460.000,180.000,0,0,13,400,0.000,0.576,0.876,0.473,mouse
3,5.238,198.850,480.972,199.000,482.000,0,0,13,400,0.000,0.504,0.749,0.130,her
4,6.985,531.926,266.917,535.000,267.000,0,0,13,400,0.000,0.584,0.797,0.533,printer
5,8.453,152.036,378.463,151.000,381.000,0,0,13,400,0.000,0.484,1.897,0.466,chair
6,9.637,547.964,378.463,549.000,382.000,0,0,13,400,0.000,0.558,15.381,0.797,tissue
7,10.731,168.074,266.917,171.000,268.000,0,0,13,400,0.000,0.655,0.743,0.590,kettle
8,12.691,501.150,480.972,504.000,483.000,0,0,13,400,0.000,0.592,0.626,0.498,center
9,14.694,241.872,181.749,240.000,181.000,0,0,13,400,0.000,0.474,0.782,2.547,microphone
10,16.294,406.347,541.899,404.000,543.000,0,0,13,400,0.000,0.702,0.573,0.473,melon
11,17.755,350.000,150.000,347.000,150.000,0,0,13,400,0.000,0.613
