P12T2,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.449,350.000,150.000,354.000,150.000,0,0,13,400,0.000,0.719,0.652,0.518,google
1,3.434,293.653,541.899,295.000,542.000,0,0,13,400,0.000,0.353,0.666,0.477,bring
2,5.227,458.128,181.749,461.000,184.000,0,0,13,400,0.000,0.495,0.680,0.444,towel
3,7.051,198.850,480.972,201.000,485.000,0,0,13,400,0.000,0.376,0.603,0.464,towel
4,8.647,531.926,266.917,530.000,267.000,0,0,13,400,0.000,0.443,0.685,0.454,bring
5,11.082,152.036,378.463,156.000,380.000,0,0,13,400,0.000,0.321,0.614,1.762,computer
6,12.933,547.964,378.463,545.000,380.000,0,0,13,400,0.000,0.405,0.737,0.897,kettle
7,14.416,168.074,266.917,170.000,272.000,0,0,13,400,0.000,0.289,0.762,1.186,yahoo
8,16.460,501.150,480.972,499.000,482.000,0,0,13,400,0.000,0.446,0.700,0.337,door
9,18.087,241.872,181.749,244.000,181.000,0,0,13,400,0.000,0.334,0.586,0.825,candle
10,19.801,406.347,541.899,409.000,541.000,0,0,13,400,0.000,0.365,0.588,0.602,flower
11,22.115,350.000,150.000,353.000,148.000,0,0,13,400,0.000,0.317
