P12T2,A,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.692,350.000,150.000,350.000,145.000,0,0,57,400,0.000,1.199,0.712,1.140,suitcase
1,2.155,293.653,541.899,302.000,539.000,0,0,57,400,0.000,0.416,0.650,1.887,backpack
2,3.309,458.128,181.749,462.000,180.000,0,0,57,400,0.000,0.492,0.636,0.883,street
3,4.671,198.850,480.972,199.000,477.000,0,0,57,400,0.000,0.532,0.639,0.881,carnegie
4,5.881,531.926,266.917,526.000,277.000,0,0,57,400,0.000,0.406,0.836,1.267,flower
5,7.119,152.036,378.463,152.000,382.000,0,0,57,400,0.000,0.258,0.634,0.698,mouse
6,8.487,547.964,378.463,545.000,388.000,0,0,57,400,0.000,0.435,1.027,1.123,tree
7,9.659,168.074,266.917,162.000,261.000,0,0,57,400,0.000,0.275,0.537,1.577,friend
8,11.047,501.150,480.972,500.000,469.000,0,0,57,400,0.000,0.378,0.570,0.573,candle
9,12.172,241.872,181.749,243.000,189.000,0,0,57,400,0.000,0.357,0.585,1.122,fingers
10,13.480,406.347,541.899,426.000,560.000,0,0,57,400,0.000,0.523,0.820,0.756,fingers
11,14.865,350.000,150.000,343.000,156.000,0,0,57,400,0.000,0.414
