P4T1,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.521,350.000,150.000,364.000,151.000,1,0,13,400,8.036,2.321,0.925,0.255,him
1,3.062,293.653,541.899,297.000,545.000,0,0,13,400,0.000,0.549,0.823,0.503,gates
2,4.442,458.128,181.749,461.000,181.000,0,0,13,400,0.000,0.476,0.667,0.223,him
3,5.850,198.850,480.972,199.000,480.000,0,0,13,400,0.000,0.432,0.657,0.499,door
4,7.105,531.926,266.917,535.000,268.000,0,0,13,400,0.000,0.396,0.594,0.186,you
5,8.393,152.036,378.463,153.000,378.000,0,0,13,400,0.000,0.486,0.719,0.337,cafe
6,9.686,547.964,378.463,551.000,376.000,0,0,13,400,0.000,0.535,0.617,0.350,door
7,10.811,168.074,266.917,171.000,270.000,0,0,13,400,0.000,0.350,0.736,1.225,avenue
8,12.767,501.150,480.972,503.000,491.000,1,0,13,400,4.197,0.595,0.757,0.828,center
9,14.343,241.872,181.749,237.000,183.000,0,0,13,400,0.000,0.566,0.779,1.249,avenue
10,15.599,406.347,541.899,406.000,542.000,0,0,13,400,0.000,0.440,0.778,2.360,restaurant
11,17.085,350.000,150.000,351.000,153.000,0,0,13,400,0.000,0.542
