P4T1,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,-0.462,350.000,150.000,352.000,147.000,0,0,27,400,0.000,1.712,0.826,0.328,bring
1,0.595,293.653,541.899,299.000,534.000,0,0,27,400,0.000,0.446,0.567,0.505,apple
2,1.742,458.128,181.749,452.000,185.000,0,0,27,400,0.000,0.412,0.523,1.260,restaurant
3,2.707,198.850,480.972,199.000,483.000,0,0,27,400,0.000,0.420,0.598,0.454,woods
4,3.762,531.926,266.917,530.000,273.000,0,0,27,400,0.000,0.469,0.780,0.961,bring
5,4.736,152.036,378.463,151.000,374.000,0,0,27,400,0.000,0.349,0.822,0.672,ceiling
6,5.612,547.964,378.463,546.000,382.000,0,0,27,400,0.000,0.494,0.582,1.180,chair
7,6.896,168.074,266.917,161.000,266.000,0,0,27,400,0.000,0.383,0.748,1.486,scanner
8,7.907,501.150,480.972,510.000,472.000,0,0,27,400,0.000,0.469,0.930,0.647,scanner
9,8.991,241.872,181.749,243.000,184.000,0,0,27,400,0.000,0.443,0.751,0.346,lamp
10,10.355,406.347,541.899,408.000,543.000,0,0,27,400,0.000,0.552,0.865,0.958,garbage
11,11.744,350.000,150.000,352.000,144.000,0,0,27,400,0.000,0.500
