something,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.759,350.000,150.000,354.000,147.000,0,0,27,400,0.000,0.031,0.599,0.116,ba
1,1.557,293.653,541.899,300.000,533.000,0,0,27,400,0.000,0.001,0.180,0.110,ab
2,2.160,458.128,181.749,455.000,176.000,0,0,27,400,0.000,0.001,0.144,0.118,ba
3,3.039,198.850,480.972,197.000,485.000,0,0,27,400,0.000,0.003,0.199,0.223,ab
4,3.764,531.926,266.917,534.000,270.000,0,0,27,400,0.000,0.004,0.259,0.113,ba
5,4.466,152.036,378.463,148.000,376.000,0,0,27,400,0.000,0.006,0.291,0.153,ab
6,5.193,547.964,378.463,551.000,373.000,0,0,27,400,0.000,0.006,0.177,0.116,ba
7,6.025,168.074,266.917,174.000,267.000,0,0,27,400,0.000,0.004,0.097,0.113,ab
8,6.840,501.150,480.972,506.000,473.000,0,0,27,400,0.000,0.006,0.101,0.115,ba
9,7.621,241.872,181.749,249.000,185.000,0,0,27,400,0.000,0.001,0.128,0.113,ab
10,8.733,406.347,541.899,405.000,528.000,1,0,27,400,0.964,0.001,0.521,0.118,ba
11,9.484,350.000,150.000,351.000,151.000,0,0,27,400,0.000,0.014
