ZhenX200Y200T10K0,C,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,3.66359210014,350.0,50.0,360,53,1,0,19,600,1.44030650891
1,6.01964402199,312.400029931,647.634410394,314,639,0,0,19,600,0
2,8.02622008324,424.606966149,59.4250516614,433,57,0,0,19,600,0
3,9.66583609581,239.562634195,628.932945766,247,628,0,0,19,600,0
4,12.2815260887,494.526102231,87.1079959868,503,92,1,0,19,600,0.784612750255
5,14.0406651497,173.664424312,592.705098312,170,591,0,0,19,600,0
6,17.1808831692,555.364131779,131.309411774,545,133,1,0,19,600,1.50111023062
7,18.9270191193,118.846027167,541.227196925,122,537,0,0,19,600,0
8,20.8777661324,603.298377651,189.251961506,602,181,0,0,19,600,0
9,25.003921032,78.5518842602,477.73378747,84,467,1,0,19,600,3.03728202524
10,26.8989560604,635.316954889,257.294901688,631,250,0,0,19,600,0
11,29.0259959698,55.3138247814,406.214394376,55,402,0,0,19,600,0
12,31.8509919643,649.408018528,331.162844141,640,326,1,0,19,600,1.73153168279
13,34.6296341419,50.5919814715,331.162844141,59,331,0,0,19,600,0
14,37.0851790905,644.686175219,406.214394376,640,402,0,0,19,600,0
15,39.4158370495,64.6830451115,257.294901688,69,256,0,0,19,600,0
16,41.4944281578,621.44811574,477.73378747,621,476,0,0,19,600,0
17,43.5101909637,96.7016223494,189.251961506,93,197,0,0,19,600,0
18,45.7870771885,581.153972833,541.227196925,93,194,1,0,19,600,590.050104312
19,47.9954590797,144.635868221,131.309411774,151,126,0,0,19,600,0
20,51.1176371574,526.335575688,592.705098312,520,585,1,0,19,600,0.975372639664
21,53.0219399929,205.473897769,87.1079959868,209,88,0,0,19,600,0
22,56.1559331417,460.437365805,628.932945766,468,623,1,0,19,600,0.612142395388
23,59.3094341755,275.393033851,59.4250516614,272,57,0,0,19,600,0
24,61.2793440819,387.599970069,647.634410394,392,647,0,0,19,600,0
25,64.8005161285,350.0,50.0,360,47,1,0,19,600,1.44030650891
