ZhenX200Y200T10K0,A,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.499835968018,350.0,150.0,350,142,0,0,133,400,0
1,1.74225711823,324.933353287,548.422940263,365,604,1,0,133,400,2.51383617807
2,2.57159495354,399.737977433,156.283367774,400,161,0,0,133,400,0
3,3.35341310501,276.375089463,535.955297178,268,538,0,0,133,400,0
4,4.04302716255,446.35073482,174.738663991,463,154,0,0,133,400,0
5,4.81733703613,232.442949542,511.803398875,240,534,0,0,133,400,0
6,5.44340610504,486.909421186,204.206274516,510,174,0,0,133,400,0
7,7.05138397217,195.897351445,477.48479795,142,520,1,0,133,400,2.6474099886
8,7.69303011894,518.8655851,242.834641004,495,250,0,0,133,400,0
9,8.36835718155,169.034589507,435.155858313,160,455,0,0,133,400,0
10,9.00564718246,540.211303259,288.196601125,541,295,0,0,133,400,0
11,9.83405399323,153.542549854,387.476262917,170,412,0,0,133,400,0
12,10.5102441311,549.605345686,337.441896094,524,349,0,0,133,400,0
13,11.2240111828,150.394654314,337.441896094,132,386,0,0,133,400,0
14,11.9629981518,546.457450146,387.476262917,491,376,0,0,133,400,0
15,12.7005009651,159.788696741,288.196601125,160,292,0,0,133,400,0
16,13.4084150791,530.965410493,435.155858313,549,414,0,0,133,400,0
17,14.0751881599,181.1344149,242.834641004,195,240,0,0,133,400,0
18,15.1248300076,504.102648555,477.48479795,188,240,1,0,133,400,329.373132219
19,15.9631459713,213.090578814,204.206274516,238,197,0,0,133,400,0
20,16.8152861595,467.557050458,511.803398875,447,525,0,0,133,400,0
21,17.6143541336,253.64926518,174.738663991,198,158,0,0,133,400,0
22,18.4534361362,423.624910537,535.955297178,366,568,0,0,133,400,0
23,19.4962670803,300.262022567,156.283367774,293,177,0,0,133,400,0
24,20.2467889786,375.066646713,548.422940263,385,558,0,0,133,400,0
25,20.9920799732,350.0,150.0,369,138,0,0,133,400,0
