ZhenA85B20T2,C,2014-08-19

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,3.90099978447,350.0,50.0,353,41,1,0,19,600,0.486832980505,0.00854301452637
1,6.30897378922,312.400029931,647.634410394,318,648,0,0,19,600,0,0.00025200843811
2,7.81310486794,424.606966149,59.4250516614,425,60,0,0,19,600,0,0.000227928161621
3,9.68271613121,239.562634195,628.932945766,242,626,0,0,19,600,0,0.000372886657715
4,11.1870911121,494.526102231,87.1079959868,493,88,0,0,19,600,0,0.00211095809937
5,12.5312941074,173.664424312,592.705098312,178,589,0,0,19,600,0,0.000384092330933
6,13.660446167,555.364131779,131.309411774,556,140,0,0,19,600,0,0.000373840332031
7,15.5467002392,118.846027167,541.227196925,126,542,0,0,19,600,0,0.00221300125122
8,16.9552793503,603.298377651,189.251961506,602,187,0,0,19,600,0,0.000465869903564
9,18.755884409,78.5518842602,477.73378747,78,483,0,0,19,600,0,0.00124096870422
10,21.1536514759,635.316954889,257.294901688,630,254,0,0,19,600,0,0.00116086006165
11,22.8254134655,55.3138247814,406.214394376,55,399,0,0,19,600,0,0.000271081924438
12,25.9338963032,649.408018528,331.162844141,640,330,1,0,19,600,0.479610705561,0.000391006469727
13,27.9134325981,50.5919814715,331.162844141,46,326,0,0,19,600,0,0.000343799591064
14,30.2949726582,644.686175219,406.214394376,632,405,1,0,19,600,3.74416711194,0.000607967376709
15,31.815145731,64.6830451115,257.294901688,61,261,0,0,19,600,0,0.000545978546143
16,36.3799495697,621.44811574,477.73378747,618,487,1,0,19,600,0.886971063733,0.000571966171265
17,38.8481276035,96.7016223494,189.251961506,94,192,0,0,19,600,0,0.000519037246704
18,41.2658333778,581.153972833,541.227196925,586,536,0,0,19,600,0,0.00141716003418
19,43.4520795345,144.635868221,131.309411774,153,130,0,0,19,600,0,0.0018048286438
20,45.216509819,526.335575688,592.705098312,523,595,0,0,19,600,0,0.00179886817932
21,47.3685598373,205.473897769,87.1079959868,203,83,0,0,19,600,0,0.00216293334961
22,50.1079888344,460.437365805,628.932945766,449,628,1,0,19,600,2.47535290829,0.00177001953125
23,52.3510808945,275.393033851,59.4250516614,454,626,1,0,19,600,585.060283508,0.000329971313477
24,54.6722457409,387.599970069,647.634410394,389,640,0,0,19,600,0,0.000476121902466
25,56.3885695934,350.0,50.0,356,51,0,0,19,600,0,0.000595092773438
