ZhenX200Y250,C,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.09993720055,350.0,50.0,343,48,0,0,19,600,0
1,4.63312315941,312.400029931,647.634410394,316,657,1,0,19,600,1.03364605522
2,6.62663507462,424.606966149,59.4250516614,418,55,0,0,19,600,0
3,8.66095209122,239.562634195,628.932945766,240,632,0,0,19,600,0
4,11.0355010033,494.526102231,87.1079959868,497,83,0,0,19,600,0
5,12.7710900307,173.664424312,592.705098312,172,597,0,0,19,600,0
6,14.6851260662,555.364131779,131.309411774,558,131,0,0,19,600,0
7,16.7384951115,118.846027167,541.227196925,125,542,0,0,19,600,0
8,19.6331570148,603.298377651,189.251961506,604,188,0,0,19,600,0
9,21.7232511044,78.5518842602,477.73378747,76,478,0,0,19,600,0
10,23.0602312088,635.316954889,257.294901688,641,253,0,0,19,600,0
11,24.9472980499,55.3138247814,406.214394376,54,404,0,0,19,600,0
12,26.7931690216,649.408018528,331.162844141,648,327,0,0,19,600,0
13,28.7192690372,50.5919814715,331.162844141,44,329,0,0,19,600,0
14,30.9377090931,644.686175219,406.214394376,643,407,0,0,19,600,0
15,32.7404601574,64.6830451115,257.294901688,67,256,0,0,19,600,0
16,34.5757491589,621.44811574,477.73378747,624,484,0,0,19,600,0
17,36.4331080914,96.7016223494,189.251961506,96,186,0,0,19,600,0
18,38.296557188,581.153972833,541.227196925,574,536,0,0,19,600,0
19,40.6322510242,144.635868221,131.309411774,144,132,0,0,19,600,0
20,43.7720561028,526.335575688,592.705098312,527,587,0,0,19,600,0
21,46.2975001335,205.473897769,87.1079959868,198,84,0,0,19,600,0
22,47.8281211853,460.437365805,628.932945766,460,627,0,0,19,600,0
23,50.199652195,275.393033851,59.4250516614,281,59,0,0,19,600,0
24,52.4703271389,387.599970069,647.634410394,386,644,0,0,19,600,0
25,55.287774086,350.0,50.0,349,49,0,0,19,600,0
