P4T5,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.504,350.000,150.000,356.000,147.000,0,0,27,400,0.000,0.915,0.629,0.689,google
1,1.546,293.653,541.899,294.000,544.000,0,0,27,400,0.000,0.424,0.586,0.548,female
2,2.553,458.128,181.749,462.000,179.000,0,0,27,400,0.000,0.394,0.589,0.602,printer
3,3.512,198.850,480.972,200.000,479.000,0,0,27,400,0.000,0.253,0.574,0.677,sheets
4,4.335,531.926,266.917,533.000,269.000,0,0,27,400,0.000,0.414,0.661,1.936,scanner
5,5.123,152.036,378.463,153.000,382.000,0,0,27,400,0.000,0.498,0.618,1.081,suitcase
6,5.979,547.964,378.463,556.000,375.000,0,0,27,400,0.000,0.554,0.633,0.614,tissue
7,6.797,168.074,266.917,169.000,260.000,0,0,27,400,0.000,0.395,0.581,0.491,apple
8,7.691,501.150,480.972,508.000,483.000,0,0,27,400,0.000,0.373,0.527,0.835,street
9,8.654,241.872,181.749,239.000,181.000,0,0,27,400,0.000,0.390,0.583,0.791,chair
10,9.681,406.347,541.899,410.000,545.000,0,0,27,400,0.000,0.510,0.612,0.218,him
11,10.601,350.000,150.000,346.000,156.000,0,0,27,400,0.000,0.360
