P10M2,B,2014-09-15

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.690,350.000,150.000,347.000,156.000,0,0,27,400,0.000,0.000,0.752,0.758,printer
1,1.932,293.653,541.899,302.000,542.000,0,0,27,400,0.000,0.353,0.573,1.043,computer
2,1.579,458.128,181.749,451.000,193.000,1,0,27,400,0.319,0.359,0.749,0.382,him
3,3.892,198.850,480.972,204.000,482.000,0,0,27,400,0.000,0.515,0.876,2.743,government
4,3.538,531.926,266.917,537.000,262.000,0,0,27,400,0.000,0.451,0.651,1.066,computer
5,3.180,152.036,378.463,147.000,381.000,0,1,27,400,0.000,0.658,0.864,1.209,fingers
6,5.240,547.964,378.463,551.000,381.000,0,0,27,400,0.000,0.453,0.791,0.615,melon
7,4.887,168.074,266.917,162.000,267.000,0,0,27,400,0.000,0.626,0.844,0.147,her
8,4.528,501.150,480.972,496.000,485.000,0,0,27,400,0.000,0.504,0.642,0.599,apple
9,4.013,241.872,181.749,248.000,183.000,0,0,27,400,0.000,0.518,0.691,2.090,microphone
10,6.628,406.347,541.899,394.000,541.000,0,0,27,400,0.000,0.497,0.781,0.687,flower
11,6.275,350.000,150.000,351.000,156.000,0,0,27,400,0.000,0.451
