juliantest,A,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.531,350.000,150.000,344.000,151.000,0,0,57,400,0.000,0.583,0.923,0.480,mouse
1,1.864,293.653,541.899,311.000,562.000,0,0,57,400,0.000,0.491,0.926,0.148,her
2,1.373,458.128,181.749,462.000,180.000,0,0,57,400,0.000,0.391,0.648,0.418,woods
3,3.078,198.850,480.972,202.000,494.000,0,0,57,400,0.000,0.513,0.721,0.537,printer
4,2.587,531.926,266.917,541.000,256.000,0,0,57,400,0.000,0.450,0.712,0.862,pittsburgh
5,2.196,152.036,378.463,150.000,376.000,0,0,57,400,0.000,0.617,0.788,1.022,napkin
6,4.179,547.964,378.463,559.000,372.000,0,0,57,400,0.000,0.809,0.826,1.078,research
7,3.689,168.074,266.917,166.000,267.000,0,0,57,400,0.000,0.611,0.665,1.852,restaurant
8,3.298,501.150,480.972,518.000,484.000,0,0,57,400,0.000,0.522,0.700,0.800,ceiling
9,2.785,241.872,181.749,231.000,189.000,0,0,57,400,0.000,0.555,0.714,0.393,tree
10,5.210,406.347,541.899,405.000,535.000,0,0,57,400,0.000,0.328,0.640,0.638,sheets
11,4.720,350.000,150.000,353.000,156.000,0,0,57,400,0.000,0.461
