StevenX250Y300jl,A,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.29937291145,350.0,150.0,404,150,0,0,133,400,0
1,2.33037185669,324.933353287,548.422940263,297,523,0,0,133,400,0
2,3.12512493134,399.737977433,156.283367774,389,159,0,0,133,400,0
3,3.98268294334,276.375089463,535.955297178,260,526,0,0,133,400,0
4,4.77385902405,446.35073482,174.738663991,435,200,0,0,133,400,0
5,5.59044384956,232.442949542,511.803398875,214,479,0,0,133,400,0
6,6.25598502159,486.909421186,204.206274516,436,190,0,0,133,400,0
7,7.1818459034,195.897351445,477.48479795,87,438,1,0,133,400,49.8347202735
8,7.96099090576,518.8655851,242.834641004,546,245,0,0,133,400,0
9,8.66333293915,169.034589507,435.155858313,174,407,0,0,133,400,0
10,9.11645793915,540.211303259,288.196601125,592,278,0,0,133,400,0
11,9.75550889969,153.542549854,387.476262917,174,374,0,0,133,400,0
12,10.1806190014,549.605345686,337.441896094,559,326,0,0,133,400,0
13,10.8113269806,150.394654314,337.441896094,170,360,0,0,133,400,0
14,12.104090929,546.457450146,387.476262917,609,384,0,0,133,400,0
15,13.0939569473,159.788696741,288.196601125,182,304,0,0,133,400,0
16,13.7009758949,530.965410493,435.155858313,566,430,0,0,133,400,0
17,14.2683429718,181.1344149,242.834641004,145,267,0,0,133,400,0
18,15.4433739185,504.102648555,477.48479795,566,437,1,0,133,400,7.9614830903
19,16.0620999336,213.090578814,204.206274516,171,200,0,0,133,400,0
20,16.8728468418,467.557050458,511.803398875,495,475,0,0,133,400,0
21,17.4715359211,253.64926518,174.738663991,229,202,0,0,133,400,0
22,18.1924140453,423.624910537,535.955297178,388,519,0,0,133,400,0
23,18.9289569855,300.262022567,156.283367774,311,193,0,0,133,400,0
24,20.4326598644,375.066646713,548.422940263,304,579,1,0,133,400,11.3655275764
25,21.5736498833,350.0,150.0,381,182,0,1,133,400,0
