p9r2,B,2015-02-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.142,350.000,150.000,342.000,139.000,1,0,27,400,0.601,0.022,0.000,0.000,N/A
1,3.691,293.653,541.899,292.000,546.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
2,5.040,458.128,181.749,458.000,181.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
3,6.265,198.850,480.972,205.000,479.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
4,7.515,531.926,266.917,527.000,275.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
5,8.882,152.036,378.463,163.000,379.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
6,10.353,547.964,378.463,555.000,385.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
7,11.719,168.074,266.917,175.000,264.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
8,13.129,501.150,480.972,505.000,491.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
9,14.622,241.872,181.749,247.000,177.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
10,15.970,406.347,541.899,412.000,547.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
11,17.440,350.000,150.000,355.000,149.000,0,0,27,400,0.000,0.000
