ZhenX200Y200T0K10,C,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.63328409195,350.0,50.0,347,54,0,0,19,600,0
1,4.66062116623,312.400029931,647.634410394,304,643,1,0,19,600,0.593657412061
2,6.68390202522,424.606966149,59.4250516614,419,60,0,0,19,600,0
3,8.00096321106,239.562634195,628.932945766,237,624,0,0,19,600,0
4,10.6276371479,494.526102231,87.1079959868,496,82,0,0,19,600,0
5,14.827368021,173.664424312,592.705098312,161,585,1,0,19,600,5.82417563192
6,18.429279089,555.364131779,131.309411774,550,131,0,0,19,600,0
7,20.7638390064,118.846027167,541.227196925,112,534,1,0,19,600,0.954921564832
8,23.7153530121,603.298377651,189.251961506,120,534,1,0,19,600,584.656914291
9,25.4693491459,78.5518842602,477.73378747,74,474,0,0,19,600,0
10,27.953327179,635.316954889,257.294901688,613,251,1,0,19,600,14.1877610552
11,29.8135561943,55.3138247814,406.214394376,64,405,0,0,19,600,0
12,33.2548151016,649.408018528,331.162844141,640,327,1,0,19,600,1.28786100102
13,35.372631073,50.5919814715,331.162844141,53,324,0,0,19,600,0
14,38.5454239845,644.686175219,406.214394376,648,405,0,0,19,600,0
15,42.4728901386,64.6830451115,257.294901688,51,255,1,0,19,600,4.87415933588
16,44.7068731785,621.44811574,477.73378747,619,477,0,0,19,600,0
17,46.4414432049,96.7016223494,189.251961506,93,184,0,0,19,600,0
18,48.2276000977,581.153972833,541.227196925,577,534,0,0,19,600,0
19,49.8988060951,144.635868221,131.309411774,152,129,0,0,19,600,0
20,52.2009830475,526.335575688,592.705098312,525,591,0,0,19,600,0
21,54.2374651432,205.473897769,87.1079959868,208,97,1,0,19,600,1.20945326035
22,57.0617229939,460.437365805,628.932945766,459,621,0,0,19,600,0
23,59.2265191078,275.393033851,59.4250516614,277,60,0,0,19,600,0
24,61.7122871876,387.599970069,647.634410394,392,652,0,0,19,600,0
25,63.9593892097,350.0,50.0,347,54,0,0,19,600,0
