P12M2,C,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.289,350.000,150.000,351.000,152.000,0,0,13,400,0.000,1.298,0.679,0.562,tree
1,1.872,293.653,541.899,296.000,542.000,0,0,13,400,0.000,0.534,0.762,1.039,university
2,1.338,458.128,181.749,459.000,187.000,0,0,13,400,0.000,0.542,0.704,0.436,paper
3,3.350,198.850,480.972,201.000,480.000,0,0,13,400,0.000,0.499,0.864,0.710,avenue
4,2.817,531.926,266.917,531.000,269.000,0,0,13,400,0.000,0.433,0.769,1.056,university
5,2.275,152.036,378.463,154.000,381.000,0,0,13,400,0.000,0.734,0.747,3.051,toothpaste
6,5.034,547.964,378.463,546.000,375.000,0,0,13,400,0.000,0.425,0.742,1.198,gates
7,4.501,168.074,266.917,168.000,268.000,0,0,13,400,0.000,0.411,0.701,0.593,kettle
8,3.959,501.150,480.972,502.000,482.000,0,0,13,400,0.000,0.457,0.714,0.491,friend
9,3.460,241.872,181.749,245.000,180.000,0,0,13,400,0.000,0.459,0.665,0.380,melon
10,6.397,406.347,541.899,407.000,543.000,0,0,13,400,0.000,0.618,0.679,0.476,towel
11,5.863,350.000,150.000,354.000,153.000,0,0,13,400,0.000,0.492
