julianFinges,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,3.162,350.000,150.000,340.000,153.000,1,0,13,400,4.440,3.253,1.238,3.994,microphone
1,5.862,293.653,541.899,294.000,543.000,0,0,13,400,0.000,0.808,1.176,2.123,google
2,5.054,458.128,181.749,459.000,188.000,1,0,13,400,0.311,0.761,1.547,0.375,door
3,9.324,198.850,480.972,195.000,483.000,0,0,13,400,0.000,0.740,1.098,1.555,avenue
4,8.516,531.926,266.917,536.000,269.000,0,0,13,400,0.000,0.871,1.373,1.599,street
5,7.755,152.036,378.463,153.000,387.000,1,0,13,400,2.591,0.999,1.626,1.051,pittsburgh
6,11.578,547.964,378.463,549.000,373.000,0,0,13,400,0.000,0.932,2.171,0.764,backpack
7,10.770,168.074,266.917,169.000,268.000,0,0,13,400,0.000,1.002,3.145,1.228,speakers
8,10.009,501.150,480.972,497.000,480.000,0,0,13,400,0.000,0.999,1.507,0.806,towel
9,9.269,241.872,181.749,244.000,183.000,0,0,13,400,0.000,0.913,1.503,0.850,fingers
10,13.474,406.347,541.899,405.000,540.000,0,0,13,400,0.000,0.807,1.690,0.460,lamp
11,12.666,350.000,150.000,353.000,151.000,0,0,13,400,0.000,0.965
