P41F1,A,2014-09-02

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.729,350.000,150.000,355.000,128.000,0,0,57,400,0.000,1.035,0.974,0.280,cafe
1,1.431,293.653,541.899,300.000,542.000,0,0,57,400,0.000,0.825,0.825,0.463,candle
2,3.994,458.128,181.749,449.000,199.000,0,0,57,400,0.000,0.699,1.077,1.338,computer
3,4.955,198.850,480.972,217.000,471.000,0,0,57,400,0.000,0.809,0.809,0.620,fingers
4,7.772,531.926,266.917,516.000,292.000,1,0,57,400,1.712,0.716,1.125,0.538,melon
5,9.738,152.036,378.463,159.000,388.000,0,1,57,400,0.000,1.684,1.601,0.503,gates
6,10.555,547.964,378.463,562.000,369.000,0,0,57,400,0.000,1.404,1.775,0.591,apple
7,11.497,168.074,266.917,181.000,281.000,0,0,57,400,0.000,1.201,2.360,0.791,female
8,12.597,501.150,480.972,487.000,471.000,0,0,57,400,0.000,0.878,1.151,0.217,you
9,13.622,241.872,181.749,232.000,177.000,0,1,57,400,0.000,1.926,1.096,1.804,garbage
10,14.716,406.347,541.899,388.000,547.000,0,0,57,400,0.000,1.012,1.179,0.377,paper
11,15.825,350.000,150.000,358.000,148.000,0,0,57,400,0.000,0.880
