juliantest mouse,A,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.275,350.000,150.000,351.000,140.000,0,0,57,400,0.000,0.439,0.684,0.331,cafe
1,1.048,293.653,541.899,298.000,547.000,0,0,57,400,0.000,0.264,0.647,0.748,flower
2,0.784,458.128,181.749,457.000,176.000,0,0,57,400,0.000,0.408,0.795,1.019,melon
3,2.061,198.850,480.972,189.000,473.000,0,0,57,400,0.000,0.441,0.681,0.661,tissue
4,1.797,531.926,266.917,529.000,264.000,0,0,57,400,0.000,0.607,0.640,2.909,female
5,1.389,152.036,378.463,140.000,384.000,0,0,57,400,0.000,0.509,0.667,0.691,fingers
6,3.085,547.964,378.463,554.000,385.000,0,0,57,400,0.000,0.373,0.593,0.325,cafe
7,2.821,168.074,266.917,184.000,271.000,0,0,57,400,0.000,0.467,0.591,0.872,college
8,2.413,501.150,480.972,479.000,477.000,0,0,57,400,0.000,0.454,0.628,0.891,speakers
9,1.972,241.872,181.749,252.000,185.000,0,0,57,400,0.000,0.469,0.575,1.106,restaurant
10,4.288,406.347,541.899,404.000,536.000,0,1,57,400,0.000,0.613,0.585,0.849,computer
11,4.024,350.000,150.000,368.000,158.000,0,0,57,400,0.000,0.587
