Yabai,A,2014-08-27

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.763,350.000,150.000,362.000,158.000,0,0,57,400,0.000,0.330,1.219,3.256,overfemininity
1,2.023,293.653,541.899,304.000,576.000,1,0,57,400,7.636,0.744,0.486,0.872,shinnston
2,7.783,458.128,181.749,441.000,188.000,0,0,57,400,0.000,53.780,40.146,0.504,mihail
3,63.474,198.850,480.972,202.000,472.000,0,0,57,400,0.000,0.533,0.818,0.600,tumbrel
4,105.186,531.926,266.917,530.000,268.000,0,0,57,400,0.000,0.258,0.605,1.168,marlene
5,107.326,152.036,378.463,160.000,374.000,0,0,57,400,0.000,0.196,0.555,1.824,israel
6,109.744,547.964,378.463,551.000,385.000,0,0,57,400,0.000,0.302,0.697,1.832,lapstreak
7,112.887,168.074,266.917,156.000,258.000,0,0,57,400,0.000,0.270,0.613,1.808,indisputableness
8,116.353,501.150,480.972,486.000,461.000,0,0,57,400,0.000,0.128,0.805,0.784,dacryon
9,119.369,241.872,181.749,246.000,207.000,0,0,57,400,0.000,0.258,0.595,0.424,leaky
10,121.667,406.347,541.899,433.000,549.000,0,0,57,400,0.000,0.310,0.751,1.496,warmthless
11,123.615,350.000,150.000,362.000,141.000,0,0,57,400,0.000,0.287
