TestZhen,C,2014-09-06

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.067,350.000,150.000,352.000,145.000,0,0,13,400,0.000,0.698,0.896,0.660,table
1,4.057,293.653,541.899,299.000,541.000,0,0,13,400,0.000,0.804,0.966,0.506,paper
2,3.253,458.128,181.749,453.000,181.000,0,0,13,400,0.000,0.689,0.894,0.322,him
3,6.210,198.850,480.972,197.000,476.000,0,0,13,400,0.000,0.917,0.933,1.611,restaurant
4,5.406,531.926,266.917,531.000,268.000,0,0,13,400,0.000,0.035,0.888,2.538,towel
5,4.717,152.036,378.463,153.000,377.000,0,0,13,400,0.000,0.844,0.834,0.960,street
6,8.954,547.964,378.463,544.000,382.000,0,0,13,400,0.000,0.028,0.954,0.287,him
7,8.150,168.074,266.917,171.000,265.000,0,0,13,400,0.000,0.816,0.889,2.435,restaurant
8,7.461,501.150,480.972,502.000,481.000,0,0,13,400,0.000,0.017,0.952,1.338,microphone
9,6.545,241.872,181.749,243.000,184.000,0,0,13,400,0.000,0.722,0.804,0.478,paper
10,11.432,406.347,541.899,400.000,541.000,1,0,13,400,0.410,0.663,0.902,2.729,college
11,10.628,350.000,150.000,353.000,152.000,0,0,13,400,0.000,0.679
