asdf,A,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,0.609704256058,350.0,150.0,353,146,0,0,57,400,0,0.138290882111
1,1.93456506729,324.933353287,548.422940263,322,580,1,0,57,400,3.71301409749,0.239874124527
2,2.48061680794,399.737977433,156.283367774,405,158,0,0,57,400,0,0.297777175903
3,3.32881402969,276.375089463,535.955297178,293,457,1,0,57,400,52.6865949385,0.303687810898
4,3.71464395523,446.35073482,174.738663991,463,163,0,0,57,400,0,0.232105016708
5,4.22054719925,232.442949542,511.803398875,237,519,0,0,57,400,0,0.200109958649
6,5.15260529518,486.909421186,204.206274516,481,203,0,0,57,400,0,0.183950901031
7,5.73063611984,195.897351445,477.48479795,178,499,0,0,57,400,0,0.199912071228
8,6.63869690895,518.8655851,242.834641004,524,233,0,0,57,400,0,0.199998140335
9,7.31476902962,169.034589507,435.155858313,159,422,0,0,57,400,0,0.235949993134
10,7.81088399887,540.211303259,288.196601125,525,282,0,0,57,400,0,0.185950040817
11,8.66265702248,153.542549854,387.476262917,145,399,0,0,57,400,0,0.136167049408
12,9.32830476761,549.605345686,337.441896094,542,330,0,0,57,400,0,0.184411048889
13,10.1380939484,150.394654314,337.441896094,141,327,0,0,57,400,0,0.136173009872
14,10.8544197083,546.457450146,387.476262917,564,383,0,0,57,400,0,0.0957350730896
15,11.5527739525,159.788696741,288.196601125,155,277,0,0,57,400,0,0.111632823944
16,12.2429258823,530.965410493,435.155858313,531,439,0,0,57,400,0,0.16782617569
17,12.8690457344,181.1344149,242.834641004,202,252,0,0,57,400,0,0.103913068771
18,13.30300951,504.102648555,477.48479795,502,500,0,0,57,400,0,0.127864122391
19,14.0493206978,213.090578814,204.206274516,220,205,0,0,57,400,0,0.120180845261
20,14.722840786,467.557050458,511.803398875,463,501,0,0,57,400,0,0.298506975174
21,15.3010926247,253.64926518,174.738663991,250,154,0,0,57,400,0,0.127814054489
22,16.1671845913,423.624910537,535.955297178,433,566,1,0,57,400,3.47342482355,0.127815008163
23,17.0494036674,300.262022567,156.283367774,308,169,0,0,57,400,0,0.274009943008
24,17.8932116032,375.066646713,548.422940263,363,529,0,0,57,400,0,0.199902057648
25,18.3753278255,350.0,150.0,352,136,0,0,57,400,0,0.24798989296
