P23m3,B,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.884,350.000,150.000,349.000,150.000,0,0,27,400,0.000,0.000,0.703,0.715,garbage
1,1.842,293.653,541.899,297.000,545.000,0,0,27,400,0.000,0.301,0.730,1.294,government
2,1.541,458.128,181.749,458.000,182.000,0,0,27,400,0.000,0.367,0.603,1.385,college
3,2.866,198.850,480.972,201.000,482.000,0,0,27,400,0.000,0.283,0.601,0.332,cafe
4,2.565,531.926,266.917,544.000,268.000,0,0,27,400,0.000,0.225,0.754,0.589,garbage
5,2.198,152.036,378.463,152.000,381.000,0,0,27,400,0.000,0.288,0.729,0.482,female
6,3.805,547.964,378.463,558.000,379.000,0,0,27,400,0.000,0.316,0.783,0.562,printer
7,3.505,168.074,266.917,168.000,271.000,0,0,27,400,0.000,0.461,0.711,0.608,tissue
8,3.137,501.150,480.972,502.000,483.000,0,0,27,400,0.000,0.400,0.782,0.593,printer
9,2.855,241.872,181.749,237.000,182.000,0,0,27,400,0.000,0.393,0.705,0.412,mouse
10,4.856,406.347,541.899,408.000,545.000,0,0,27,400,0.000,0.410,0.681,0.385,door
11,4.555,350.000,150.000,356.000,154.000,0,0,27,400,0.000,0.373
