StevenX250Y200jl,A,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.25778388977,350.0,150.0,386,170,0,0,133,400,0
1,2.12169194221,324.933353287,548.422940263,351,532,0,0,133,400,0
2,2.89270496368,399.737977433,156.283367774,384,174,0,0,133,400,0
3,3.64927887917,276.375089463,535.955297178,259,525,0,0,133,400,0
4,4.2297308445,446.35073482,174.738663991,446,188,0,0,133,400,0
5,4.9405798912,232.442949542,511.803398875,196,519,0,0,133,400,0
6,5.6176738739,486.909421186,204.206274516,477,221,0,0,133,400,0
7,6.22322893143,195.897351445,477.48479795,169,479,0,0,133,400,0
8,6.77887606621,518.8655851,242.834641004,520,230,0,0,133,400,0
9,7.41601896286,169.034589507,435.155858313,127,432,0,0,133,400,0
10,8.82736086845,540.211303259,288.196601125,537,307,0,0,133,400,0
11,9.5429289341,153.542549854,387.476262917,142,370,0,0,133,400,0
12,10.0884158611,549.605345686,337.441896094,557,323,0,0,133,400,0
13,11.6092100143,150.394654314,337.441896094,91,368,1,0,133,400,0.79463058841
14,12.4781019688,546.457450146,387.476262917,563,367,0,0,133,400,0
15,13.1211509705,159.788696741,288.196601125,128,305,0,0,133,400,0
16,13.8186149597,530.965410493,435.155858313,537,404,0,0,133,400,0
17,14.4537088871,181.1344149,242.834641004,158,276,0,0,133,400,0
18,16.6507599354,504.102648555,477.48479795,518,487,0,0,133,400,0
19,17.3921329975,213.090578814,204.206274516,176,217,0,0,133,400,0
20,18.2022919655,467.557050458,511.803398875,481,537,0,0,133,400,0
21,18.9901409149,253.64926518,174.738663991,254,188,0,0,133,400,0
22,19.7410678864,423.624910537,535.955297178,424,546,0,0,133,400,0
23,20.5350179672,300.262022567,156.283367774,266,203,0,0,133,400,0
24,21.3147518635,375.066646713,548.422940263,373,523,0,0,133,400,0
25,21.9508030415,350.0,150.0,355,161,0,0,133,400,0
