ZhenX200Y150,A,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.631375074387,350.0,150.0,315,156,0,0,133,400,0
1,1.43408107758,324.933353287,548.422940263,337,564,0,0,133,400,0
2,2.25638008118,399.737977433,156.283367774,392,174,0,0,133,400,0
3,3.00992107391,276.375089463,535.955297178,297,565,0,0,133,400,0
4,3.7870349884,446.35073482,174.738663991,433,204,0,0,133,400,0
5,4.82939386368,232.442949542,511.803398875,171,584,1,0,133,400,28.8028758127
6,5.54718589783,486.909421186,204.206274516,495,198,0,0,133,400,0
7,6.24799489975,195.897351445,477.48479795,170,493,0,0,133,400,0
8,6.96392297745,518.8655851,242.834641004,553,268,0,0,133,400,0
9,7.65507006645,169.034589507,435.155858313,142,450,0,0,133,400,0
10,8.33367204666,540.211303259,288.196601125,574,283,0,0,133,400,0
11,9.02660107613,153.542549854,387.476262917,120,416,0,0,133,400,0
12,9.6911380291,549.605345686,337.441896094,598,315,0,0,133,400,0
13,10.4457318783,150.394654314,337.441896094,144,342,0,0,133,400,0
14,11.1509230137,546.457450146,387.476262917,555,382,0,0,133,400,0
15,11.8569359779,159.788696741,288.196601125,162,309,0,0,133,400,0
16,12.5431559086,530.965410493,435.155858313,509,437,0,0,133,400,0
17,13.0896270275,181.1344149,242.834641004,195,302,0,0,133,400,0
18,13.7556009293,504.102648555,477.48479795,553,499,0,0,133,400,0
19,15.1521480083,213.090578814,204.206274516,272,245,1,0,133,400,5.65506223098
20,15.8735568523,467.557050458,511.803398875,472,525,0,0,133,400,0
21,16.5539019108,253.64926518,174.738663991,233,184,0,0,133,400,0
22,18.5829920769,423.624910537,535.955297178,406,523,0,0,133,400,0
23,19.3949990273,300.262022567,156.283367774,313,147,0,0,133,400,0
24,21.2792289257,375.066646713,548.422940263,410,542,0,0,133,400,0
25,22.2747240067,350.0,150.0,333,178,0,0,133,400,0
