ZhenX250Y150JL,A,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.454952955246,350.0,150.0,372,140,0,0,133,400,0
1,1.59738087654,324.933353287,548.422940263,375,603,1,0,133,400,8.06297700348
2,2.31615591049,399.737977433,156.283367774,390,152,0,0,133,400,0
3,3.01122689247,276.375089463,535.955297178,303,551,0,0,133,400,0
4,3.69420599937,446.35073482,174.738663991,407,197,0,0,133,400,0
5,4.36385583878,232.442949542,511.803398875,240,524,0,0,133,400,0
6,5.08683085442,486.909421186,204.206274516,461,194,0,0,133,400,0
7,5.81245183945,195.897351445,477.48479795,235,478,0,0,133,400,0
8,6.36926579475,518.8655851,242.834641004,501,237,0,0,133,400,0
9,6.95183682442,169.034589507,435.155858313,202,442,0,0,133,400,0
10,7.48661780357,540.211303259,288.196601125,507,276,0,0,133,400,0
11,8.05536198616,153.542549854,387.476262917,168,380,0,0,133,400,0
12,8.64242076874,549.605345686,337.441896094,532,318,0,0,133,400,0
13,9.23515677452,150.394654314,337.441896094,168,313,0,0,133,400,0
14,9.88455080986,546.457450146,387.476262917,527,381,0,0,133,400,0
15,10.5550189018,159.788696741,288.196601125,187,300,0,0,133,400,0
16,11.2018117905,530.965410493,435.155858313,513,475,0,0,133,400,0
17,12.045912981,181.1344149,242.834641004,200,267,0,0,133,400,0
18,12.6849508286,504.102648555,477.48479795,474,458,0,0,133,400,0
19,13.3481359482,213.090578814,204.206274516,224,202,0,0,133,400,0
20,14.0527999401,467.557050458,511.803398875,464,514,0,0,133,400,0
21,14.6879298687,253.64926518,174.738663991,284,173,0,0,133,400,0
22,15.3357009888,423.624910537,535.955297178,425,518,0,0,133,400,0
23,15.9727649689,300.262022567,156.283367774,312,153,0,0,133,400,0
24,16.5689029694,375.066646713,548.422940263,399,579,0,0,133,400,0
25,17.301846981,350.0,150.0,337,144,0,0,133,400,0
