ZhenX250Y150JL,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.707637786865,350.0,150.0,349,169,0,0,58,400,0
1,1.49979281425,324.933353287,548.422940263,327,554,0,0,58,400,0
2,2.22877883911,399.737977433,156.283367774,399,163,0,0,58,400,0
3,3.00763082504,276.375089463,535.955297178,289,554,0,0,58,400,0
4,3.8477268219,446.35073482,174.738663991,430,180,0,0,58,400,0
5,4.61676883698,232.442949542,511.803398875,243,517,0,0,58,400,0
6,5.36695599556,486.909421186,204.206274516,497,185,0,0,58,400,0
7,6.23357987404,195.897351445,477.48479795,211,491,0,0,58,400,0
8,6.96354079247,518.8655851,242.834641004,503,237,0,0,58,400,0
9,7.63853287697,169.034589507,435.155858313,185,441,0,0,58,400,0
10,8.37051296234,540.211303259,288.196601125,528,293,0,0,58,400,0
11,9.23579287529,153.542549854,387.476262917,137,376,0,0,58,400,0
12,10.2849998474,549.605345686,337.441896094,548,332,0,0,58,400,0
13,11.1145119667,150.394654314,337.441896094,158,345,0,0,58,400,0
14,11.9587819576,546.457450146,387.476262917,554,375,0,0,58,400,0
15,12.7360229492,159.788696741,288.196601125,185,283,0,0,58,400,0
16,13.5366158485,530.965410493,435.155858313,521,430,0,0,58,400,0
17,14.352162838,181.1344149,242.834641004,196,265,0,0,58,400,0
18,15.4897899628,504.102648555,477.48479795,483,467,0,0,58,400,0
19,16.3695960045,213.090578814,204.206274516,231,218,0,0,58,400,0
20,17.1092698574,467.557050458,511.803398875,469,498,0,0,58,400,0
21,18.1620938778,253.64926518,174.738663991,470,499,1,0,58,400,360.811562793
22,18.9322328568,423.624910537,535.955297178,425,549,0,0,58,400,0
23,19.7982268333,300.262022567,156.283367774,313,165,0,0,58,400,0
24,20.6500449181,375.066646713,548.422940263,386,554,0,0,58,400,0
25,21.4095249176,350.0,150.0,355,127,0,0,58,400,0
