ZhenX200Y250T7K3,C,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.968002080917,350.0,50.0,351,57,0,0,19,600,0
1,3.27813506126,312.400029931,647.634410394,321,648,0,0,19,600,0
2,4.78815197945,424.606966149,59.4250516614,424,53,0,0,19,600,0
3,6.5894510746,239.562634195,628.932945766,246,631,0,0,19,600,0
4,8.35966110229,494.526102231,87.1079959868,493,83,0,0,19,600,0
5,10.0775868893,173.664424312,592.705098312,179,596,0,0,19,600,0
6,11.5920870304,555.364131779,131.309411774,551,137,0,0,19,600,0
7,13.6074740887,118.846027167,541.227196925,111,544,0,0,19,600,0
8,17.8617630005,603.298377651,189.251961506,595,194,1,0,19,600,0.56069773446
9,20.0492010117,78.5518842602,477.73378747,82,471,0,0,19,600,0
10,21.8030281067,635.316954889,257.294901688,631,259,0,0,19,600,0
11,24.5828919411,55.3138247814,406.214394376,54,401,0,0,19,600,0
12,26.8189380169,649.408018528,331.162844141,639,328,1,0,19,600,1.87797925861
13,28.4897758961,50.5919814715,331.162844141,54,332,0,0,19,600,0
14,30.1949529648,644.686175219,406.214394376,639,403,0,0,19,600,0
15,32.3472940922,64.6830451115,257.294901688,62,250,0,0,19,600,0
16,33.9790480137,621.44811574,477.73378747,616,475,0,0,19,600,0
17,36.1235969067,96.7016223494,189.251961506,92,194,0,0,19,600,0
18,38.4167280197,581.153972833,541.227196925,574,536,0,0,19,600,0
19,39.8526248932,144.635868221,131.309411774,145,127,0,0,19,600,0
20,41.5498878956,526.335575688,592.705098312,524,587,0,0,19,600,0
21,43.7924120426,205.473897769,87.1079959868,524,587,1,0,19,600,583.748592135
22,45.6697289944,460.437365805,628.932945766,467,626,0,0,19,600,0
23,48.8606090546,275.393033851,59.4250516614,264,57,1,0,19,600,2.64826578853
24,51.0800368786,387.599970069,647.634410394,391,652,0,0,19,600,0
25,53.01781106,350.0,50.0,348,47,0,0,19,600,0
