P34FA1,B,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,11.395,350.000,150.000,317.000,339.000,1,0,27,400,178.859,0.581,2.079,6.690,printer
1,192.777,293.653,541.899,1365.000,189.000,1,0,27,400,1114.972,0.021,9.962,13.110,gates
2,225.994,458.128,181.749,462.000,197.000,1,0,27,400,2.735,5.851,4.982,2.255,flower
3,236.346,198.850,480.972,199.000,477.000,0,0,27,400,0.000,1.235,4.471,6.455,carnegie
4,254.412,531.926,266.917,540.000,223.000,1,0,27,400,31.653,1.254,7.000,1.914,towel
5,270.819,152.036,378.463,164.000,402.000,1,0,27,400,13.403,4.589,3.341,1.060,him
6,282.126,547.964,378.463,523.000,353.000,1,0,27,400,22.659,3.507,3.649,0.287,male
7,289.365,168.074,266.917,159.000,277.000,1,0,27,400,0.565,1.158,2.489,3.565,door
8,304.739,501.150,480.972,415.000,513.000,1,0,27,400,78.911,1.117,4.826,2.266,scanner
9,315.213,241.872,181.749,217.000,192.000,1,0,27,400,13.901,1.077,4.094,4.154,suitcase
10,327.141,406.347,541.899,384.000,527.000,1,1,27,400,13.858,1.044,3.108,1.476,apple
11,335.279,350.000,150.000,355.000,158.000,0,0,27,400,0.000,1.625
