p1a8,C,None,2015-03-20

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.451,350.000,150.000,353.000,151.000,0,1,13,400,0.000,0.002,0.692,0.425,kettle
1,5.063,293.653,541.899,293.000,543.000,0,1,13,400,0.000,17.472,1.239,0.450,google
2,6.939,458.128,181.749,457.000,184.000,0,1,13,400,0.000,0.269,0.584,0.341,table
3,8.106,198.850,480.972,199.000,481.000,0,1,13,400,0.000,0.269,0.484,1.031,kettle
4,10.375,531.926,266.917,528.000,264.000,0,1,13,400,0.000,0.207,0.704,0.457,google
5,11.680,152.036,378.463,148.000,379.000,0,1,13,400,0.000,0.168,0.584,3.432,napkin
6,13.888,547.964,378.463,549.000,379.000,0,1,13,400,0.000,0.695,0.650,0.447,woods
7,15.099,168.074,266.917,167.000,266.000,0,1,13,400,0.000,0.167,0.753,0.297,male
8,16.586,501.150,480.972,506.000,481.000,0,1,13,400,0.000,0.189,0.897,1.076,microphone
9,20.100,241.872,181.749,246.000,187.000,1,1,13,400,0.679,0.269,0.769,0.901,college
10,21.285,406.347,541.899,404.000,543.000,0,1,13,400,0.000,0.393,0.381,0.458,him
11,22.389,350.000,150.000,353.000,154.000,0,1,13,400,0.000,0.328
