p1a8,B,None,2015-03-20

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.251,350.000,150.000,63.000,318.000,1,1,27,400,319.555,0.002,0.746,0.721,napkin
1,3.540,293.653,541.899,302.000,543.000,0,1,27,400,0.000,0.395,0.785,0.386,mouse
2,4.847,458.128,181.749,455.000,182.000,0,1,27,400,0.000,0.369,0.564,0.492,printer
3,5.993,198.850,480.972,203.000,481.000,0,1,27,400,0.000,0.350,0.586,0.392,candle
4,6.746,531.926,266.917,524.000,274.000,0,1,27,400,0.000,0.268,0.775,0.301,paper
5,7.772,152.036,378.463,146.000,379.000,0,1,27,400,0.000,0.876,0.704,0.900,door
6,8.996,547.964,378.463,545.000,379.000,0,1,27,400,0.000,0.371,0.629,1.392,garbage
7,9.977,168.074,266.917,165.000,269.000,0,1,27,400,0.000,0.169,0.604,0.666,speakers
8,11.038,501.150,480.972,504.000,481.000,0,1,27,400,0.000,0.248,0.656,0.551,scanner
9,11.955,241.872,181.749,250.000,179.000,0,1,27,400,0.000,0.289,0.920,0.383,mouse
10,12.610,406.347,541.899,404.000,543.000,0,1,27,400,0.000,0.532,0.976,0.403,tree
11,13.734,350.000,150.000,353.000,149.000,0,1,27,400,0.000,0.678
