p1a8,A,None,2015-03-20

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.655,350.000,150.000,342.000,151.000,0,1,57,400,0.000,1.468,1.061,0.838,pittsburgh
1,1.510,293.653,541.899,302.000,540.000,0,1,57,400,0.000,0.328,0.669,0.456,fingers
2,2.143,458.128,181.749,474.000,184.000,0,1,57,400,0.000,0.353,0.731,0.449,printer
3,3.001,198.850,480.972,199.000,481.000,0,1,57,400,0.000,0.272,0.691,1.423,avenue
4,3.694,531.926,266.917,524.000,261.000,0,1,57,400,0.000,0.310,0.605,0.432,printer
5,4.453,152.036,378.463,150.000,371.000,0,1,57,400,0.000,0.393,0.567,0.628,cafe
6,5.150,547.964,378.463,558.000,379.000,0,1,57,400,0.000,0.434,0.625,0.604,keyboard
7,5.967,168.074,266.917,163.000,277.000,0,1,57,400,0.000,1.078,0.609,2.901,microphone
8,6.827,501.150,480.972,498.000,479.000,0,1,57,400,0.000,0.249,0.213,1.000,napkin
9,8.032,241.872,181.749,235.000,195.000,0,1,57,400,0.000,0.715,0.605,0.366,apple
10,8.769,406.347,541.899,413.000,563.000,0,1,57,400,0.000,0.308,0.685,0.963,google
11,10.078,350.000,150.000,321.000,159.000,1,1,57,400,2.364,0.229
