julianTest2,A,2014-09-02

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.189,350.000,150.000,345.000,141.000,0,0,57,400,0.000,0.005,2.023,0.666,printer
1,2.166,293.653,541.899,279.000,531.000,0,0,57,400,0.000,1.818,1.791,1.271,female
2,2.972,458.128,181.749,452.000,197.000,0,0,57,400,0.000,1.031,1.181,0.480,table
3,3.838,198.850,480.972,187.000,459.000,0,0,57,400,0.000,1.190,2.011,0.667,towel
4,4.884,531.926,266.917,511.000,275.000,0,0,57,400,0.000,1.053,1.192,1.080,suitcase
5,5.805,152.036,378.463,153.000,381.000,0,0,57,400,0.000,1.231,2.175,2.539,government
6,6.771,547.964,378.463,537.000,375.000,0,0,57,400,0.000,1.073,1.436,0.412,chair
7,7.860,168.074,266.917,169.000,268.000,0,1,57,400,0.000,1.138,1.361,0.469,yahoo
8,8.749,501.150,480.972,489.000,471.000,0,0,57,400,0.000,0.825,1.164,0.651,fingers
9,9.546,241.872,181.749,244.000,181.000,0,1,57,400,0.000,1.050,0.972,0.313,cafe
10,10.441,406.347,541.899,411.000,541.000,0,1,57,400,0.000,0.956,1.245,0.866,lamp
11,13.115,350.000,150.000,319.000,171.000,1,0,57,400,9.443,1.142
