fawefaef,A,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.957,350.000,150.000,377.000,150.000,0,0,57,400,0.000,0.114,0.667,0.672,sheets
1,3.152,293.653,541.899,298.000,558.000,0,0,57,400,0.000,0.085,0.600,0.208,him
2,4.820,458.128,181.749,447.000,165.000,0,0,57,400,0.000,0.314,0.516,0.456,printer
3,6.647,198.850,480.972,212.000,504.000,0,0,57,400,0.000,0.196,0.634,1.040,keyboard
4,9.103,531.926,266.917,548.000,265.000,0,0,57,400,0.000,0.182,0.610,0.464,printer
5,10.849,152.036,378.463,164.000,377.000,0,0,57,400,0.000,0.198,0.711,0.576,ceiling
6,13.033,547.964,378.463,535.000,381.000,0,0,57,400,0.000,0.271,0.647,0.448,center
7,14.842,168.074,266.917,157.000,253.000,0,0,57,400,0.000,0.224,0.534,0.232,lamp
8,16.537,501.150,480.972,485.000,468.000,0,0,57,400,0.000,0.350,0.711,0.504,printer
9,18.347,241.872,181.749,260.000,179.000,0,0,57,400,0.000,0.225,0.574,0.400,tree
10,20.394,406.347,541.899,391.000,534.000,0,0,57,400,0.000,0.512,0.551,0.744,keyboard
11,22.409,350.000,150.000,357.000,163.000,0,0,57,400,0.000,0.159
