P2T4,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.254,350.000,150.000,350.000,151.000,0,0,27,400,0.000,0.657,0.679,1.016,research
1,1.291,293.653,541.899,295.000,546.000,0,0,27,400,0.000,0.359,0.993,0.620,google
2,2.411,458.128,181.749,464.000,192.000,0,0,27,400,0.000,0.381,0.691,0.954,gates
3,3.258,198.850,480.972,192.000,483.000,0,0,27,400,0.000,0.327,0.825,1.058,garbage
4,4.129,531.926,266.917,524.000,263.000,0,0,27,400,0.000,0.701,0.684,2.946,restaurant
5,5.646,152.036,378.463,166.000,380.000,1,0,27,400,1.049,0.342,0.960,0.926,computer
6,6.495,547.964,378.463,537.000,374.000,0,0,27,400,0.000,0.302,0.681,1.349,research
7,7.336,168.074,266.917,162.000,271.000,0,0,27,400,0.000,0.419,0.846,0.351,lamp
8,8.164,501.150,480.972,501.000,469.000,0,0,27,400,0.000,0.423,0.618,2.328,restaurant
9,9.270,241.872,181.749,247.000,178.000,0,0,27,400,0.000,0.338,1.045,3.124,friend
10,10.322,406.347,541.899,410.000,542.000,0,0,27,400,0.000,0.292,0.758,1.430,microphone
11,11.545,350.000,150.000,356.000,145.000,0,0,27,400,0.000,0.337
