juliantest,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.562,350.000,150.000,352.000,150.000,0,0,27,400,0.000,0.000,0.719,0.537,center
1,1.783,293.653,541.899,289.000,548.000,0,0,27,400,0.000,0.005,0.817,1.359,microphone
2,1.777,458.128,181.749,462.000,179.000,0,0,27,400,0.000,0.665,0.671,1.410,toothpaste
3,3.408,198.850,480.972,201.000,482.000,0,0,27,400,0.000,0.431,1.094,0.330,bring
4,3.403,531.926,266.917,530.000,267.000,0,0,27,400,0.000,0.561,0.728,1.105,toothpaste
5,2.738,152.036,378.463,155.000,373.000,0,0,27,400,0.000,0.392,0.753,0.563,google
6,4.550,547.964,378.463,553.000,372.000,0,0,27,400,0.000,0.659,0.633,0.436,chair
7,4.545,168.074,266.917,172.000,273.000,0,0,27,400,0.000,0.640,0.842,0.415,table
8,3.880,501.150,480.972,497.000,482.000,0,0,27,400,0.000,0.926,0.800,1.031,university
9,3.449,241.872,181.749,245.000,194.000,0,0,27,400,0.000,0.589,0.705,0.619,flower
10,5.890,406.347,541.899,411.000,536.000,0,0,27,400,0.000,0.383,0.565,0.471,female
11,5.885,350.000,150.000,351.000,155.000,0,0,27,400,0.000,0.607
