P11F7,B,2014-09-06

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,5.244,350.000,150.000,350.000,142.000,0,0,27,400,0.000,2.337,1.174,0.367,male
1,10.317,293.653,541.899,293.000,548.000,0,1,27,400,0.000,1.375,1.074,0.487,gates
2,8.942,458.128,181.749,464.000,183.000,0,0,27,400,0.000,1.421,1.048,6.153,napkin
3,12.942,198.850,480.972,201.000,488.000,0,0,27,400,0.000,1.159,0.966,1.948,government
4,11.567,531.926,266.917,529.000,269.000,0,1,27,400,0.000,0.825,0.875,1.656,pittsburgh
5,10.146,152.036,378.463,143.000,378.000,0,0,27,400,0.000,1.107,0.892,0.924,printer
6,14.897,547.964,378.463,555.000,378.000,0,0,27,400,0.000,1.526,0.854,0.795,avenue
7,13.522,168.074,266.917,174.000,266.000,0,1,27,400,0.000,0.862,1.043,1.159,computer
8,12.101,501.150,480.972,508.000,487.000,0,0,27,400,0.000,1.046,1.596,1.179,research
9,10.942,241.872,181.749,241.000,181.000,0,0,27,400,0.000,0.820,0.834,0.841,center
10,16.651,406.347,541.899,408.000,550.000,0,0,27,400,0.000,1.397,0.819,5.625,carnegie
11,15.276,350.000,150.000,356.000,153.000,0,0,27,400,0.000,0.733
