P12M7,B,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.265,350.000,150.000,352.000,157.000,0,0,27,400,0.000,0.988,0.671,0.937,street
1,1.721,293.653,541.899,292.000,539.000,0,0,27,400,0.000,0.679,0.696,1.949,restaurant
2,1.042,458.128,181.749,460.000,187.000,0,0,27,400,0.000,0.418,0.720,1.439,napkin
3,2.964,198.850,480.972,206.000,473.000,0,0,27,400,0.000,0.688,0.856,0.659,garbage
4,2.285,531.926,266.917,527.000,267.000,0,0,27,400,0.000,0.571,0.732,0.823,backpack
5,1.867,152.036,378.463,158.000,377.000,0,0,27,400,0.000,0.580,0.693,0.531,mouse
6,4.349,547.964,378.463,546.000,380.000,0,0,27,400,0.000,0.359,1.002,0.425,table
7,3.670,168.074,266.917,172.000,264.000,0,0,27,400,0.000,0.539,0.673,0.887,speakers
8,3.252,501.150,480.972,498.000,474.000,0,0,27,400,0.000,0.294,0.858,2.171,pittsburgh
9,2.564,241.872,181.749,250.000,180.000,0,0,27,400,0.000,0.538,0.818,1.264,microphone
10,5.618,406.347,541.899,402.000,545.000,0,0,27,400,0.000,0.613,0.669,0.678,college
11,4.938,350.000,150.000,352.000,152.000,0,0,27,400,0.000,0.524
