something,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.343,350.000,150.000,146.000,96.000,1,0,27,400,198.026,0.129,0.728,0.117,ba
1,3.480,293.653,541.899,373.000,273.000,1,0,27,400,267.361,0.007,0.262,0.109,ab
2,4.319,458.128,181.749,452.000,181.000,0,0,27,400,0.000,0.006,0.319,0.073,ba
3,5.117,198.850,480.972,203.000,483.000,0,0,27,400,0.000,0.001,0.225,0.112,ab
4,5.897,531.926,266.917,531.000,268.000,0,0,27,400,0.000,0.010,0.485,0.113,ba
5,6.743,152.036,378.463,148.000,380.000,0,0,27,400,0.000,0.005,0.439,0.105,ab
6,7.646,547.964,378.463,555.000,381.000,0,0,27,400,0.000,0.003,0.423,0.117,ba
7,8.539,168.074,266.917,180.000,272.000,0,0,27,400,0.000,0.001,0.559,0.113,ab
8,9.352,501.150,480.972,504.000,485.000,0,0,27,400,0.000,0.035,0.253,1.304,ba
9,10.231,241.872,181.749,247.000,176.000,0,0,27,400,0.000,0.286,0.445,1.137,ab
10,11.609,406.347,541.899,420.000,543.000,1,0,27,400,0.698,0.397,0.616,0.074,ba
11,12.310,350.000,150.000,348.000,157.000,0,0,27,400,0.000,0.001
