StevenMousejl,A,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.324049949646,350.0,150.0,367,192,0,0,133,400,0
1,0.803649902344,324.933353287,548.422940263,363,531,0,0,133,400,0
2,1.29945206642,399.737977433,156.283367774,421,176,0,0,133,400,0
3,1.73964905739,276.375089463,535.955297178,289,515,0,0,133,400,0
4,2.21964406967,446.35073482,174.738663991,441,204,0,0,133,400,0
5,2.64364910126,232.442949542,511.803398875,228,468,0,0,133,400,0
6,3.04362106323,486.909421186,204.206274516,466,245,0,0,133,400,0
7,3.41952800751,195.897351445,477.48479795,183,470,0,0,133,400,0
8,3.86755394936,518.8655851,242.834641004,521,271,0,0,133,400,0
9,4.21934509277,169.034589507,435.155858313,219,406,0,0,133,400,0
10,4.57954192162,540.211303259,288.196601125,549,308,0,0,133,400,0
11,4.94759488106,153.542549854,387.476262917,187,384,0,0,133,400,0
12,5.33162808418,549.605345686,337.441896094,516,350,0,0,133,400,0
13,5.66761994362,150.394654314,337.441896094,209,350,0,0,133,400,0
14,6.12356495857,546.457450146,387.476262917,517,374,0,0,133,400,0
15,6.47557902336,159.788696741,288.196601125,188,317,0,0,133,400,0
16,6.82765889168,530.965410493,435.155858313,478,453,0,0,133,400,0
17,7.15557003021,181.1344149,242.834641004,238,232,0,0,133,400,0
18,7.49961304665,504.102648555,477.48479795,517,490,0,0,133,400,0
19,7.85956788063,213.090578814,204.206274516,259,215,0,0,133,400,0
20,8.22026205063,467.557050458,511.803398875,468,540,0,0,133,400,0
21,8.54699707031,253.64926518,174.738663991,278,200,0,0,133,400,0
22,9.37961602211,423.624910537,535.955297178,444,602,1,0,133,400,3.11618509091
23,9.69955801964,300.262022567,156.283367774,299,195,0,0,133,400,0
24,10.09958601,375.066646713,548.422940263,342,555,0,0,133,400,0
25,10.5319139957,350.0,150.0,326,168,0,0,133,400,0
