julianTest,C,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,4.285,350.000,150.000,350.000,149.000,0,0,13,400,0.000,1.391,1.405,1.741,israel
1,9.961,293.653,541.899,292.000,541.000,0,0,13,400,0.000,1.132,1.336,3.392,salespeople
2,16.976,458.128,181.749,458.000,185.000,0,0,13,400,0.000,1.103,1.040,2.101,tumbrel
3,22.594,198.850,480.972,198.000,481.000,0,0,13,400,0.000,1.133,0.995,1.186,sicilies
4,27.458,531.926,266.917,532.000,273.000,1,0,13,400,0.083,0.982,1.370,5.063,defencelessly
5,36.499,152.036,378.463,154.000,378.000,0,1,13,400,0.000,1.182,1.323,8.267,cephalothorax
6,48.326,547.964,378.463,549.000,379.000,0,0,13,400,0.000,1.173,1.890,2.172,warmthless
7,54.774,168.074,266.917,171.000,267.000,0,1,13,400,0.000,1.252,1.129,1.634,understage
8,59.718,501.150,480.972,500.000,476.000,0,1,13,400,0.000,1.061,1.471,1.371,cannily
9,64.746,241.872,181.749,242.000,187.000,0,0,13,400,0.000,1.069,1.260,1.522,lancewood
10,69.794,406.347,541.899,406.000,540.000,0,0,13,400,0.000,1.109,1.378,1.149,nonsawing
11,75.018,350.000,150.000,346.000,155.000,1,0,13,400,0.403,0.941
