P15T3,B,2014-09-10

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.827,350.000,150.000,350.000,155.000,0,0,27,400,0.000,0.000,0.731,0.471,bring
1,2.536,293.653,541.899,292.000,544.000,0,0,27,400,0.000,0.456,0.650,0.773,college
2,2.080,458.128,181.749,462.000,178.000,0,0,27,400,0.000,0.387,0.709,0.501,paper
3,4.526,198.850,480.972,200.000,482.000,0,0,27,400,0.000,0.399,0.761,0.832,scanner
4,4.070,531.926,266.917,539.000,263.000,0,0,27,400,0.000,0.496,0.738,1.198,suitcase
5,3.683,152.036,378.463,149.000,382.000,0,0,27,400,0.000,0.387,0.643,1.060,computer
6,6.139,547.964,378.463,552.000,377.000,0,0,27,400,0.000,0.397,0.708,0.445,bring
7,5.682,168.074,266.917,172.000,269.000,0,0,27,400,0.000,0.401,0.642,1.155,computer
8,5.295,501.150,480.972,508.000,484.000,0,0,27,400,0.000,0.333,0.663,0.771,college
9,4.896,241.872,181.749,243.000,187.000,0,0,27,400,0.000,0.384,0.766,1.068,table
10,7.914,406.347,541.899,408.000,550.000,0,0,27,400,0.000,0.537,0.820,0.673,google
11,7.457,350.000,150.000,347.000,150.000,0,0,27,400,0.000,0.502
