P15T3,C,2014-09-10

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.281,350.000,150.000,351.000,152.000,0,0,13,400,0.000,0.642,0.784,0.578,yahoo
1,3.604,293.653,541.899,292.000,539.000,0,0,13,400,0.000,0.495,0.658,0.364,door
2,3.109,458.128,181.749,461.000,189.000,1,0,13,400,1.799,0.418,0.793,0.463,you
3,7.046,198.850,480.972,203.000,479.000,0,0,13,400,0.000,0.510,0.783,1.546,garbage
4,6.552,531.926,266.917,534.000,268.000,0,0,13,400,0.000,0.471,0.817,2.149,pittsburgh
5,6.133,152.036,378.463,154.000,379.000,0,0,13,400,0.000,0.515,0.652,0.589,mouse
6,9.140,547.964,378.463,548.000,375.000,0,0,13,400,0.000,0.401,0.841,0.725,center
7,8.646,168.074,266.917,169.000,272.000,0,0,13,400,0.000,0.469,0.897,0.628,tree
8,8.227,501.150,480.972,502.000,480.000,0,0,13,400,0.000,0.401,0.760,0.814,flower
9,7.717,241.872,181.749,243.000,187.000,0,0,13,400,0.000,0.374,0.740,1.072,fingers
10,11.172,406.347,541.899,409.000,542.000,0,0,13,400,0.000,0.454,0.780,1.250,university
11,10.678,350.000,150.000,350.000,155.000,0,0,13,400,0.000,0.464
