someRandomTest,B,2015-03-18

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.165,350.000,150.000,358.000,151.000,0,0,27,400,0.000,0.002,0.000,0.000,N/A
1,2.439,293.653,541.899,303.000,543.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
2,3.875,458.128,181.749,461.000,177.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
3,5.458,198.850,480.972,207.000,476.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
4,6.671,531.926,266.917,531.000,271.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
5,8.025,152.036,378.463,162.000,376.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
6,9.303,547.964,378.463,553.000,376.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
7,10.802,168.074,266.917,170.000,264.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
8,12.174,501.150,480.972,497.000,481.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
9,13.302,241.872,181.749,243.000,192.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
10,14.614,406.347,541.899,407.000,543.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
11,15.765,350.000,150.000,356.000,151.000,0,0,27,400,0.000,0.000
