someRandomTest,C,2015-03-18

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.332,350.000,150.000,350.000,151.000,0,0,13,400,0.000,0.003,0.000,0.000,N/A
1,2.726,293.653,541.899,294.000,543.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
2,4.489,458.128,181.749,459.000,182.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
3,6.459,198.850,480.972,200.000,479.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
4,7.833,531.926,266.917,527.000,269.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
5,9.105,152.036,378.463,156.000,376.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
6,11.362,547.964,378.463,548.000,387.000,1,0,13,400,2.537,0.000,0.000,0.000,N/A
7,12.960,168.074,266.917,168.000,264.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
8,14.541,501.150,480.972,503.000,481.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
9,16.121,241.872,181.749,239.000,182.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
10,17.515,406.347,541.899,407.000,540.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
11,19.112,350.000,150.000,352.000,151.000,0,0,13,400,0.000,0.000
