P31T1,C,2014-09-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.437,350.000,150.000,357.000,152.000,1,0,13,400,1.280,0.786,0.777,1.356,lamp
1,5.493,293.653,541.899,301.000,543.000,1,0,13,400,1.429,0.619,0.929,0.684,mouse
2,4.874,458.128,181.749,461.000,182.000,0,0,13,400,0.000,0.496,0.830,0.563,yahoo
3,8.250,198.850,480.972,197.000,486.000,0,0,13,400,0.000,0.814,1.208,0.639,female
4,7.631,531.926,266.917,531.000,272.000,0,0,13,400,0.000,0.572,0.978,1.364,research
5,7.135,152.036,378.463,150.000,378.000,0,0,13,400,0.000,0.547,1.118,0.806,tissue
6,11.014,547.964,378.463,543.000,376.000,0,0,13,400,0.000,0.564,0.894,0.965,printer
7,10.394,168.074,266.917,166.000,267.000,0,0,13,400,0.000,0.644,0.861,0.577,table
8,9.898,501.150,480.972,499.000,480.000,0,0,13,400,0.000,0.483,0.765,0.537,paper
9,9.084,241.872,181.749,243.000,187.000,0,0,13,400,0.000,0.473,1.381,0.788,kettle
10,13.232,406.347,541.899,405.000,542.000,0,0,13,400,0.000,0.478,0.850,0.624,apple
11,12.613,350.000,150.000,351.000,149.000,0,0,13,400,0.000,0.554
