StevenX250Y200jl,C,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.53294992447,350.0,50.0,346,58,0,0,19,600,0
1,3.78041005135,312.400029931,647.634410394,330,648,1,0,19,600,8.60376670488
2,5.9295899868,424.606966149,59.4250516614,427,61,0,0,19,600,0
3,8.32163786888,239.562634195,628.932945766,231,630,0,0,19,600,0
4,10.8447480202,494.526102231,87.1079959868,492,92,0,0,19,600,0
5,12.372191906,173.664424312,592.705098312,172,587,0,0,19,600,0
6,13.8142950535,555.364131779,131.309411774,554,127,0,0,19,600,0
7,15.3463129997,118.846027167,541.227196925,123,537,0,0,19,600,0
8,16.7732100487,603.298377651,189.251961506,605,194,0,0,19,600,0
9,18.1914279461,78.5518842602,477.73378747,84,482,0,0,19,600,0
10,19.4936070442,635.316954889,257.294901688,632,254,0,0,19,600,0
11,21.0090119839,55.3138247814,406.214394376,59,403,0,0,19,600,0
12,24.1079368591,649.408018528,331.162844141,643,338,1,0,19,600,0.370667089317
13,25.6586070061,50.5919814715,331.162844141,46,334,0,0,19,600,0
14,27.0428688526,644.686175219,406.214394376,637,403,0,0,19,600,0
15,28.7978448868,64.6830451115,257.294901688,66,260,0,0,19,600,0
16,32.7745609283,621.44811574,477.73378747,613,472,1,0,19,600,1.21014095391
17,34.2647140026,96.7016223494,189.251961506,99,188,0,0,19,600,0
18,36.4001920223,581.153972833,541.227196925,573,545,0,0,19,600,0
19,38.4445080757,144.635868221,131.309411774,129,127,1,0,19,600,7.21885954286
20,40.1425230503,526.335575688,592.705098312,520,591,0,0,19,600,0
21,42.3632390499,205.473897769,87.1079959868,211,96,1,0,19,600,1.46926650879
22,44.6303808689,460.437365805,628.932945766,459,626,0,0,19,600,0
23,46.7067630291,275.393033851,59.4250516614,263,61,1,0,19,600,3.4927078846
24,48.258617878,387.599970069,647.634410394,389,647,0,0,19,600,0
25,49.9969599247,350.0,50.0,346,52,0,0,19,600,0
