p1a,C,None,2015-03-20

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.086,350.000,150.000,652.000,630.000,1,0,13,400,561.101,1.380,0.975,1.707,napkin
1,3.725,293.653,541.899,297.000,543.000,0,1,13,400,0.000,0.880,0.726,0.380,you
2,5.380,458.128,181.749,457.000,184.000,0,1,13,400,0.000,0.917,0.649,1.017,restaurant
3,6.603,198.850,480.972,201.000,484.000,0,1,13,400,0.000,0.736,1.187,0.596,backpack
4,7.562,531.926,266.917,530.000,269.000,0,1,13,400,0.000,0.492,0.753,0.384,yahoo
5,8.684,152.036,378.463,156.000,379.000,0,1,13,400,0.000,1.199,0.748,3.460,tissue
6,10.276,547.964,378.463,549.000,379.000,0,1,13,400,0.000,0.472,0.750,1.459,garbage
7,11.503,168.074,266.917,165.000,266.000,0,1,13,400,0.000,0.269,0.688,1.085,speakers
8,12.808,501.150,480.972,498.000,479.000,0,1,13,400,0.000,0.289,0.567,0.585,woods
9,14.043,241.872,181.749,240.000,177.000,0,1,13,400,0.000,0.407,0.647,0.441,towel
10,15.472,406.347,541.899,408.000,543.000,0,1,13,400,0.000,0.472,0.567,0.259,cafe
11,16.614,350.000,150.000,346.000,151.000,0,1,13,400,0.000,0.449
