PcaMRb,C,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,4.942,350.000,150.000,348.000,155.000,0,0,13,400,0.000,3.723,1.862,5.577,keifer
1,19.415,293.653,541.899,446.000,133.000,1,0,13,400,430.357,1.396,2.014,1.108,mihail
2,25.448,458.128,181.749,462.000,180.000,0,0,13,400,0.000,1.223,1.000,1.391,nonsawing
3,32.880,198.850,480.972,293.000,296.000,1,0,13,400,201.555,0.033,0.980,0.588,donald
4,36.809,531.926,266.917,530.000,266.000,0,0,13,400,0.000,0.695,0.851,1.707,shinnston
5,44.011,152.036,378.463,211.000,344.000,1,0,13,400,62.297,0.020,1.044,3.160,overfemininity
6,54.463,547.964,378.463,92.000,365.000,1,0,13,400,450.163,0.759,1.244,0.561,leaky
7,58.993,168.074,266.917,169.000,263.000,0,0,13,400,0.000,0.476,0.918,1.214,donald
8,70.064,501.150,480.972,506.000,480.000,0,0,13,400,0.000,5.852,1.071,2.739,israel
9,81.805,241.872,181.749,229.000,184.000,1,0,13,400,7.067,0.845,1.099,2.781,overfemininity
10,91.364,406.347,541.899,401.000,546.000,1,0,13,400,0.738,2.311,1.137,1.883,fountainless
11,97.000,350.000,150.000,351.000,153.000,0,0,13,400,0.000,0.902
