julianTestMFLT,C,2014-09-01

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.139,350.000,150.000,355.000,153.000,0,0,13,400,0.000,0.265,0.663,0.709,sheets
1,2.188,293.653,541.899,296.000,541.000,0,0,13,400,0.000,0.407,0.815,0.617,fingers
2,3.077,458.128,181.749,457.000,180.000,0,0,13,400,0.000,0.429,0.812,0.516,garbage
3,4.038,198.850,480.972,201.000,481.000,0,0,13,400,0.000,0.420,0.784,0.992,university
4,5.569,531.926,266.917,537.000,268.000,0,0,13,400,0.000,0.489,0.648,1.146,restaurant
5,7.972,152.036,378.463,151.000,380.000,0,0,13,400,0.000,0.455,0.995,0.356,paper
6,8.997,547.964,378.463,547.000,375.000,0,0,13,400,0.000,0.469,0.804,0.571,chair
7,9.780,168.074,266.917,170.000,269.000,0,0,13,400,0.000,0.430,0.839,0.443,tree
8,10.927,501.150,480.972,501.000,484.000,0,0,13,400,0.000,0.255,0.717,0.971,restaurant
9,11.742,241.872,181.749,241.000,187.000,0,0,13,400,0.000,0.534,0.882,1.719,microphone
10,13.023,406.347,541.899,405.000,546.000,0,0,13,400,0.000,0.622,0.729,0.698,college
11,14.088,350.000,150.000,353.000,154.000,0,0,13,400,0.000,0.404
