p9a1,B,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.800,350.000,150.000,351.000,156.000,0,1,27,400,0.000,0.002,0.798,1.052,fingers
1,2.963,293.653,541.899,293.000,538.000,0,1,27,400,0.000,0.452,0.789,1.433,avenue
2,3.883,458.128,181.749,457.000,182.000,0,1,27,400,0.000,0.535,0.714,0.228,you
3,5.150,198.850,480.972,203.000,479.000,0,1,27,400,0.000,0.533,0.725,0.628,melon
4,6.128,531.926,266.917,530.000,269.000,0,1,27,400,0.000,0.371,0.788,0.670,yahoo
5,7.274,152.036,378.463,156.000,387.000,0,1,27,400,0.000,0.432,0.973,0.814,candle
6,8.094,547.964,378.463,549.000,384.000,0,1,27,400,0.000,0.655,0.749,0.973,lamp
7,9.074,168.074,266.917,176.000,266.000,0,1,27,400,0.000,0.775,0.770,0.232,you
8,9.977,501.150,480.972,500.000,479.000,0,1,27,400,0.000,1.056,0.839,1.949,sheets
9,10.956,241.872,181.749,240.000,177.000,0,1,27,400,0.000,1.080,2.685,3.135,microphone
10,12.283,406.347,541.899,413.000,543.000,0,1,27,400,0.000,0.372,0.849,0.547,bring
11,13.305,350.000,150.000,351.000,154.000,0,1,27,400,0.000,3.080
