abc,A,2014-09-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.469,350.000,150.000,355.000,156.000,0,0,57,400,0.000,0.266,0.513,0.408,paper
1,0.973,293.653,541.899,298.000,526.000,0,0,57,400,0.000,0.244,0.540,0.312,table
2,2.016,458.128,181.749,455.000,188.000,0,0,57,400,0.000,0.201,0.460,0.616,college
3,2.957,198.850,480.972,190.000,501.000,0,0,57,400,0.000,0.058,0.561,0.336,table
4,3.599,531.926,266.917,543.000,278.000,0,0,57,400,0.000,0.234,0.548,0.336,yahoo
5,4.306,152.036,378.463,162.000,389.000,0,0,57,400,0.000,0.316,0.593,0.504,google
6,5.109,547.964,378.463,565.000,397.000,0,0,57,400,0.000,0.210,0.675,0.376,paper
7,5.632,168.074,266.917,154.000,261.000,0,0,57,400,0.000,0.316,0.568,0.384,tree
8,6.475,501.150,480.972,508.000,491.000,0,0,57,400,0.000,0.210,0.643,0.768,research
9,7.456,241.872,181.749,249.000,182.000,0,0,57,400,0.000,0.358,0.557,0.488,google
10,8.090,406.347,541.899,419.000,554.000,0,0,57,400,0.000,0.166,0.504,1.136,kettle
11,8.524,350.000,150.000,361.000,137.000,0,0,57,400,0.000,0.210
