abc,B,2014-09-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.570,350.000,150.000,353.000,151.000,0,0,27,400,0.000,0.000,0.798,0.544,ceiling
1,1.309,293.653,541.899,287.000,546.000,0,0,27,400,0.000,0.282,0.579,0.256,mouse
2,1.863,458.128,181.749,453.000,191.000,0,0,27,400,0.000,0.208,0.549,0.448,melon
3,2.634,198.850,480.972,202.000,482.000,0,0,27,400,0.000,0.314,0.707,0.528,flower
4,3.444,531.926,266.917,529.000,267.000,0,0,27,400,0.000,0.072,0.510,1.432,carnegie
5,4.111,152.036,378.463,155.000,382.000,0,0,27,400,0.000,0.276,0.905,0.168,you
6,4.889,547.964,378.463,548.000,385.000,0,1,27,400,0.000,0.498,0.643,0.584,avenue
7,5.404,168.074,266.917,167.000,270.000,0,0,27,400,0.000,0.278,0.591,0.536,printer
8,6.328,501.150,480.972,499.000,482.000,0,0,27,400,0.000,0.130,0.594,0.384,tree
9,8.197,241.872,181.749,254.000,173.000,1,0,27,400,1.955,0.007,0.611,2.104,male
10,9.047,406.347,541.899,406.000,547.000,0,0,27,400,0.000,0.228,0.842,0.584,printer
11,9.672,350.000,150.000,347.000,159.000,0,0,27,400,0.000,0.154
